timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684584.157,-88.379,180.176,-70.801,-93.262,0.000,FBH
1739684584.161,-65.918,169.922,-66.895,-77.148,0.000,FBH
1739684584.165,-54.199,166.504,-61.035,-65.918,0.000,FBH
1739684584.169,-51.270,160.645,-54.199,-54.688,0.000,FBH
1739684584.173,-53.711,150.879,-53.711,-50.293,0.000,FBH
1739684584.177,-44.434,139.160,-53.711,-54.688,0.000,FBH
1739684584.181,-49.805,129.883,-44.922,-41.992,0.000,FBH
1739684584.185,-45.410,120.605,-37.598,-35.156,0.000,FBH
1739684584.188,-35.645,108.398,-40.527,-28.809,0.000,FBH
1739684584.192,-44.434,92.285,-35.645,-36.133,0.000,FBH
1739684584.196,-35.645,92.773,-23.926,-36.621,0.000,FBH
1739684584.200,-7.324,85.449,-28.809,-17.578,0.000,FBH
1739684584.204,-20.996,63.477,-34.180,-19.043,0.000,FBH
1739684584.208,-32.715,47.852,-32.227,-10.742,0.000,FBH
1739684584.212,-26.855,35.645,-36.133,-14.648,0.000,FBH
1739684584.216,-35.645,25.391,-38.086,-21.973,0.000,FBH
1739684584.220,-41.992,13.184,-37.109,-14.648,0.000,FBH
1739684584.224,-15.625,4.883,-38.086,-0.488,0.000,FBH
1739684584.228,-0.488,2.441,-36.133,7.324,0.000,FBH
1739684584.231,-20.020,0.488,-37.598,-11.230,0.000,FBH
1739684584.235,-16.602,-5.859,-44.922,-23.438,0.000,FBH
1739684584.239,-11.719,-20.020,-47.363,-27.832,0.000,FBH
1739684584.243,-22.461,-25.879,-40.527,-33.691,0.000,FBH
1739684584.247,-32.715,-28.320,-37.109,-22.461,0.000,FBH
1739684584.251,-15.137,-41.016,-40.527,-8.301,0.000,FBH
1739684584.255,-17.578,-41.016,-42.969,-5.371,0.000,FBH
1739684584.259,-34.180,-34.668,-39.551,-21.973,0.000,FBH
1739684584.263,-25.879,-41.992,-40.039,-19.531,0.000,FBH
1739684584.267,-21.484,-49.316,-42.969,-18.066,0.000,FBH
1739684584.271,-18.066,-52.246,-41.016,-27.832,0.000,FBH
1739684584.274,-18.555,-57.129,-37.109,-28.320,0.000,FBH
1739684584.278,-25.879,-61.523,-36.133,-37.109,0.000,FBH
1739684584.282,-33.203,-62.012,-32.715,-32.227,0.000,FBH
1739684584.286,-37.109,-56.641,-30.273,-20.508,0.000,FBH
1739684584.290,-21.973,-62.012,-33.203,-19.531,0.000,FBH
1739684584.294,-19.531,-65.918,-42.480,-20.996,0.000,FBH
1739684584.298,-37.109,-51.270,-45.898,-20.996,0.000,FBH
1739684584.302,-24.902,-42.969,-34.180,-18.555,0.000,FBH
1739684584.306,-5.859,-41.992,-33.203,-9.766,0.000,FBH
1739684584.310,1.953,-46.387,-28.809,-7.324,0.000,FBH
1739684584.313,0.977,-59.082,-21.973,0.000,0.000,FBH
1739684584.317,0.977,-71.777,-22.461,19.531,0.000,FBH
1739684584.321,-0.977,-71.777,-23.438,6.348,0.000,FBH
1739684584.325,-13.672,-66.406,-24.414,-20.020,0.000,FBH
1739684584.329,-8.789,-67.383,-26.367,-17.090,0.000,FBH
1739684584.333,-3.418,-68.359,-21.484,-12.695,0.000,FBH
1739684584.337,-9.766,-68.848,-21.973,-7.324,0.000,FBH
1739684584.341,-5.371,-72.754,-30.762,-11.230,0.000,FBH
1739684584.345,-20.996,-74.707,-24.414,-11.719,0.000,FBH
1739684584.349,-42.480,-69.336,-15.625,-12.207,0.000,FBH
1739684584.353,-29.297,-68.848,-19.043,-15.625,0.000,FBH
1739684584.356,-9.277,-69.336,-19.043,-15.137,0.000,FBH
1739684584.360,-20.996,-71.289,-15.137,-13.184,0.000,FBH
1739684584.364,-29.785,-73.730,-16.602,-20.020,0.000,FBH
1739684584.368,-11.719,-71.777,-18.555,-13.184,0.000,FBH
1739684584.372,-0.488,-71.289,-20.996,-9.766,0.000,FBH
1739684584.376,-8.789,-60.059,-14.160,-17.090,0.000,FBH
1739684584.380,2.441,-56.641,-8.301,-9.277,0.000,FBH
1739684584.384,-13.672,-55.664,-14.160,-2.930,0.000,FBH
1739684584.388,-40.527,-45.898,-12.207,-14.160,0.000,FBH
1739684584.392,-29.297,-42.480,-6.348,-6.348,0.000,FBH
1739684584.396,-7.324,-29.297,-3.906,7.324,0.000,FBH
1739684584.399,9.766,-19.043,-4.883,-4.395,0.000,FBH
1739684584.403,8.301,-15.625,-3.906,-0.977,0.000,FBH
1739684584.407,2.930,-11.230,-6.836,2.441,0.000,FBH
1739684584.411,9.277,-1.953,-8.789,0.000,0.000,FBH
1739684584.415,22.949,2.930,-5.371,9.277,0.000,FBH
1739684584.419,12.695,5.371,0.000,5.371,0.000,FBH
1739684584.423,18.555,5.371,5.371,-5.859,0.000,FBH
1739684584.427,36.133,3.906,4.395,7.812,0.000,FBH
1739684584.431,18.066,8.301,1.953,21.484,0.000,FBH
1739684584.434,6.348,2.930,0.488,9.277,0.000,FBH
1739684584.438,-0.977,-0.488,3.418,3.418,0.000,FBH
1739684584.442,-1.953,-3.906,2.930,7.324,0.000,FBH
1739684584.446,-6.836,-8.301,1.953,10.742,0.000,FBH
1739684584.450,-15.137,-13.184,9.766,14.160,0.000,FBH
1739684584.454,-10.742,-18.555,12.207,5.371,0.000,FBH
1739684584.458,2.441,-20.508,7.812,-5.371,0.000,FBH
1739684584.462,4.883,-32.227,4.883,2.930,0.000,FBH
1739684584.466,-2.930,-38.086,5.859,-2.441,0.000,FBH
1739684584.470,-5.859,-32.715,7.324,-19.531,0.000,FBH
1739684584.474,-14.160,-41.016,-2.441,-21.484,0.000,FBH
1739684584.477,-20.996,-41.992,-3.906,-25.879,0.000,FBH
1739684584.481,-17.578,-36.621,4.395,-20.020,0.000,FBH
1739684584.485,-15.137,-41.992,3.906,-25.879,0.000,FBH
1739684584.489,-9.766,-50.293,-4.395,-22.949,0.000,FBH
1739684584.493,13.672,-46.875,-4.883,0.000,0.000,FBH
1739684584.497,9.277,-47.363,-7.324,7.812,0.000,FBH
1739684584.501,0.488,-59.570,-17.578,3.906,0.000,FBH
1739684584.505,-14.648,-57.129,-21.973,4.883,0.000,FBH
1739684584.509,-13.672,-51.270,-22.461,13.672,0.000,FBH
1739684584.513,-20.996,-48.828,-20.996,-1.465,0.000,FBH
1739684584.517,-18.555,-50.781,-23.926,-5.371,0.000,FBH
1739684584.520,-11.230,-63.965,-27.344,-0.488,0.000,FBH
