timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739682162.123,-10.254,-32.715,-27.832,-5.371,0.000,null
1739682162.127,1.953,-32.715,-26.855,6.348,0.000,null
1739682162.130,2.441,-27.832,-27.832,-15.625,0.000,null
1739682162.134,-3.906,-31.738,-39.062,-24.902,0.000,null
1739682162.138,-8.301,-31.738,-44.922,-20.996,0.000,null
1739682162.142,-12.207,-33.691,-37.598,-13.184,0.000,null
1739682162.146,-20.020,-41.992,-37.598,-12.207,0.000,null
1739682162.150,-27.344,-42.969,-42.480,-24.902,0.000,null
1739682162.154,-34.668,-39.551,-46.387,-26.855,0.000,null
1739682162.158,-37.598,-34.180,-48.340,-27.344,0.000,null
1739682162.162,-29.785,-33.691,-48.828,-29.785,0.000,null
1739682162.166,-26.855,-31.738,-51.270,-34.668,0.000,null
1739682162.170,-26.367,-37.598,-44.434,-25.879,0.000,null
1739682162.173,-19.043,-41.016,-40.039,-24.902,0.000,null
1739682162.177,-25.391,-36.621,-47.852,-30.762,0.000,null
1739682162.181,-32.227,-34.180,-48.828,-35.156,0.000,null
1739682162.185,-26.367,-33.691,-47.363,-36.621,0.000,null
1739682162.189,-14.648,-35.645,-50.293,-23.438,0.000,null
1739682162.193,-20.020,-38.086,-51.270,-26.855,0.000,null
1739682162.197,-27.832,-40.527,-48.340,-27.344,0.000,null
1739682162.201,-21.973,-42.480,-50.293,-20.996,0.000,null
1739682162.205,-28.320,-40.039,-49.805,-35.156,0.000,null
1739682162.209,-33.691,-35.156,-48.340,-40.527,0.000,null
1739682162.212,-19.043,-34.180,-48.340,-20.996,0.000,null
1739682162.216,-7.812,-40.039,-47.363,0.000,0.000,null
1739682162.220,-17.090,-34.180,-45.898,-11.719,0.000,null
1739682162.224,-4.395,-25.391,-49.316,-13.184,0.000,null
1739682162.228,2.930,-26.367,-53.711,-2.441,0.000,null
1739682162.232,-9.766,-29.785,-48.340,-2.930,0.000,null
1739682162.236,-9.277,-27.832,-49.805,-10.254,0.000,null
1739682162.240,-5.371,-31.738,-53.711,-15.625,0.000,null
1739682162.244,-10.742,-31.250,-50.293,-8.301,0.000,null
1739682162.248,-13.184,-34.180,-51.758,-17.578,0.000,null
1739682162.252,-17.090,-38.086,-58.105,-36.621,0.000,null
1739682162.255,-16.602,-39.551,-56.641,-25.391,0.000,null
1739682162.259,-22.461,-38.086,-57.617,-27.832,0.000,null
1739682162.263,-28.320,-35.645,-64.941,-50.293,0.000,null
1739682162.267,-47.363,-42.480,-65.918,-60.547,0.000,null
1739682162.271,-48.340,-49.316,-65.430,-49.316,0.000,null
1739682162.275,-36.621,-55.176,-69.824,-52.734,0.000,null
