timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684543.763,-55.176,-27.344,-60.547,-43.457,0.000,FBH
1739684543.767,-70.801,-30.762,-59.082,-41.992,0.000,FBH
1739684543.771,-55.176,-32.227,-52.734,-42.480,0.000,FBH
1739684543.775,-43.945,-35.156,-43.945,-37.598,0.000,FBH
1739684543.779,-30.273,-37.109,-52.734,-14.160,0.000,FBH
1739684543.782,-34.180,-40.527,-55.664,-10.254,0.000,FBH
1739684543.786,-27.344,-41.992,-47.852,-19.043,0.000,FBH
1739684543.790,-53.711,-38.574,-51.758,-24.414,0.000,FBH
1739684543.794,-85.449,-43.945,-55.664,-38.574,0.000,FBH
1739684543.798,-63.965,-40.039,-45.410,-27.832,0.000,FBH
1739684543.802,-33.691,-30.762,-42.969,-22.949,0.000,FBH
1739684543.806,-23.926,-29.297,-50.781,-46.875,0.000,FBH
1739684543.810,-44.922,-29.297,-52.734,-41.504,0.000,FBH
1739684543.814,-38.574,-30.762,-49.805,-18.555,0.000,FBH
1739684543.818,-40.039,-31.738,-53.223,-22.949,0.000,FBH
1739684543.822,-48.828,-33.691,-52.246,-26.367,0.000,FBH
1739684543.825,-44.922,-37.598,-47.852,-44.434,0.000,FBH
1739684543.829,-37.598,-38.574,-48.828,-50.293,0.000,FBH
1739684543.833,-50.781,-29.785,-43.945,-42.480,0.000,FBH
1739684543.837,-65.430,-28.809,-43.457,-47.363,0.000,FBH
1739684543.841,-42.969,-28.809,-47.363,-35.156,0.000,FBH
1739684543.845,-57.617,-21.484,-44.922,-27.832,0.000,FBH
1739684543.849,-80.566,-20.020,-44.434,-33.203,0.000,FBH
1739684543.853,-48.828,-16.602,-47.363,-27.832,0.000,FBH
1739684543.857,-30.762,-14.160,-49.316,-24.414,0.000,FBH
1739684543.861,-41.016,-15.625,-46.875,-20.020,0.000,FBH
1739684543.865,-51.270,-16.113,-47.363,-26.367,0.000,FBH
1739684543.868,-59.082,-22.461,-53.223,-38.574,0.000,FBH
1739684543.872,-36.621,-28.809,-51.270,-24.414,0.000,FBH
1739684543.876,-15.625,-35.645,-50.293,-28.320,0.000,FBH
1739684543.880,-29.297,-33.203,-50.293,-43.457,0.000,FBH
1739684543.884,-42.480,-26.367,-49.805,-35.645,0.000,FBH
1739684543.888,-48.340,-26.855,-54.199,-29.785,0.000,FBH
1739684543.892,-44.434,-21.973,-53.223,-35.645,0.000,FBH
1739684543.896,-38.574,-19.531,-54.688,-32.715,0.000,FBH
1739684543.900,-46.875,-22.461,-56.641,-26.367,0.000,FBH
1739684543.904,-50.293,-19.531,-53.223,-32.715,0.000,FBH
1739684543.907,-51.758,-14.648,-53.223,-39.062,0.000,FBH
1739684543.911,-52.734,-19.043,-57.617,-46.875,0.000,FBH
1739684543.915,-46.875,-23.926,-59.082,-51.758,0.000,FBH
1739684543.919,-59.082,-26.855,-61.523,-35.156,0.000,FBH
1739684543.923,-68.848,-29.785,-62.500,-30.762,0.000,FBH
1739684543.927,-75.684,-26.367,-62.012,-38.574,0.000,FBH
1739684543.931,-62.988,-18.555,-66.406,-40.527,0.000,FBH
1739684543.935,-31.250,-9.766,-64.453,-41.504,0.000,FBH
1739684543.939,-27.832,-8.301,-65.918,-42.969,0.000,FBH
1739684543.943,-43.945,-14.648,-72.754,-46.875,0.000,FBH
1739684543.946,-56.641,-16.113,-69.336,-42.480,0.000,FBH
1739684543.950,-44.434,-14.160,-64.941,-35.156,0.000,FBH
1739684543.954,-24.902,-17.578,-61.523,-22.461,0.000,FBH
1739684543.958,-2.930,-22.949,-58.594,-1.465,0.000,FBH
1739684543.962,-16.113,-20.508,-55.664,-16.113,0.000,FBH
1739684543.966,-60.059,-19.531,-57.617,-36.133,0.000,FBH
1739684543.970,-41.992,-20.996,-59.570,-29.297,0.000,FBH
1739684543.974,-9.277,-21.484,-60.547,-16.113,0.000,FBH
1739684543.978,-25.391,-16.602,-61.523,-24.414,0.000,FBH
1739684543.982,-50.293,-12.207,-55.176,-38.086,0.000,FBH
1739684543.986,-15.137,-14.648,-52.246,-27.832,0.000,FBH
1739684543.989,15.625,-15.137,-55.176,-21.484,0.000,FBH
1739684543.993,-1.465,-20.020,-60.547,-39.062,0.000,FBH
1739684543.997,-44.922,-25.391,-62.012,-47.852,0.000,FBH
1739684544.001,-58.594,-33.203,-60.547,-39.551,0.000,FBH
1739684544.005,-48.340,-37.109,-58.105,-43.457,0.000,FBH
1739684544.009,-73.242,-30.762,-60.059,-58.105,0.000,FBH
1739684544.013,-82.031,-19.531,-61.523,-60.547,0.000,FBH
1739684544.017,-63.477,-16.602,-59.570,-41.504,0.000,FBH
1739684544.021,-42.969,-20.508,-51.758,-25.391,0.000,FBH
1739684544.025,-43.945,-11.719,-38.574,-19.531,0.000,FBH
1739684544.029,-46.387,1.465,-29.785,-32.715,0.000,FBH
1739684544.032,-57.617,-0.977,-21.484,-47.852,0.000,FBH
1739684544.036,-78.613,0.000,-12.695,-46.387,0.000,FBH
1739684544.040,-62.988,6.348,-2.441,-35.156,0.000,FBH
1739684544.044,-60.547,6.836,1.953,-44.922,0.000,FBH
1739684544.048,-70.312,14.160,-5.371,-74.219,0.000,FBH
1739684544.052,-58.105,16.113,-17.090,-82.031,0.000,FBH
1739684544.056,-61.523,9.277,-23.438,-67.871,0.000,FBH
1739684544.060,-70.312,-0.977,-27.344,-69.336,0.000,FBH
1739684544.064,-75.195,-14.160,-24.414,-64.941,0.000,FBH
1739684544.068,-86.426,-21.484,-20.508,-56.641,0.000,FBH
1739684544.071,-76.172,-19.531,-21.484,-63.477,0.000,FBH
1739684544.075,-61.035,-23.438,-23.926,-67.871,0.000,FBH
1739684544.079,-65.918,-30.762,-26.855,-57.129,0.000,FBH
1739684544.083,-62.500,-28.809,-26.367,-42.969,0.000,FBH
1739684544.087,-30.762,-20.508,-21.484,-47.852,0.000,FBH
1739684544.091,-45.410,-17.090,-27.832,-58.105,0.000,FBH
1739684544.095,-70.312,-16.113,-35.156,-56.152,0.000,FBH
1739684544.099,-41.504,-16.113,-35.645,-51.270,0.000,FBH
1739684544.103,-40.039,-15.625,-37.109,-45.898,0.000,FBH
1739684544.107,-45.898,-19.531,-32.715,-43.945,0.000,FBH
1739684544.111,-43.945,-20.508,-30.273,-44.922,0.000,FBH
1739684544.114,-41.016,-11.230,-47.852,-41.992,0.000,FBH
1739684544.118,-33.203,-9.277,-35.156,-48.340,0.000,FBH
1739684544.122,-30.762,-7.324,-7.324,-53.711,0.000,FBH
1739684544.126,-43.457,3.906,9.766,-50.781,0.000,FBH
1739684544.130,-36.133,18.066,36.621,-42.480,0.000,FBH
1739684544.134,-36.621,26.855,43.457,-34.668,0.000,FBH
