timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684439.171,-35.156,-21.484,-41.016,3.418,0.000,FBH
1739684439.175,-15.625,-28.809,-38.574,0.488,0.000,FBH
1739684439.179,-29.297,-34.668,-39.551,-23.926,0.000,FBH
1739684439.182,-29.785,-28.320,-37.109,-6.836,0.000,FBH
1739684439.186,-17.090,-28.320,-33.691,10.254,0.000,FBH
1739684439.190,-40.527,-30.762,-35.645,8.301,0.000,FBH
1739684439.194,-31.250,-26.855,-35.156,10.742,0.000,FBH
1739684439.198,-10.254,-23.926,-39.062,-3.418,0.000,FBH
1739684439.202,-18.066,-27.344,-38.086,-25.391,0.000,FBH
1739684439.206,-12.695,-31.250,-35.156,-12.695,0.000,FBH
1739684439.210,-8.301,-28.320,-31.250,1.953,0.000,FBH
1739684439.214,-16.602,-25.879,-22.949,-1.465,0.000,FBH
1739684439.218,-2.930,-25.391,-22.949,-3.906,0.000,FBH
1739684439.221,14.160,-28.320,-20.508,28.320,0.000,FBH
1739684439.225,32.227,-24.902,-12.695,22.461,0.000,FBH
1739684439.229,17.090,-15.625,-18.066,-30.273,0.000,FBH
1739684439.233,0.488,-16.113,-27.344,-30.762,0.000,FBH
1739684439.237,11.719,-30.762,-20.020,8.789,0.000,FBH
1739684439.241,21.973,-28.320,-14.160,26.855,0.000,FBH
1739684439.245,-7.324,-21.973,-19.043,18.066,0.000,FBH
1739684439.249,-36.133,-24.902,-23.926,15.625,0.000,FBH
1739684439.253,-16.602,-19.043,-23.438,1.465,0.000,FBH
1739684439.257,-2.441,-12.695,-23.926,-0.977,0.000,FBH
1739684439.260,-1.465,-6.836,-29.297,-7.324,0.000,FBH
1739684439.264,28.809,-3.418,-37.598,-20.996,0.000,FBH
1739684439.268,44.922,0.000,-38.574,-20.020,0.000,FBH
1739684439.272,17.090,-0.977,-38.086,-15.625,0.000,FBH
1739684439.276,24.414,0.000,-43.945,-13.184,0.000,FBH
1739684439.280,27.344,10.742,-42.480,-6.836,0.000,FBH
1739684439.284,27.344,9.766,-42.969,16.113,0.000,FBH
1739684439.288,13.672,5.371,-42.480,19.043,0.000,FBH
1739684439.292,27.832,11.719,-41.504,18.066,0.000,FBH
1739684439.296,48.828,10.742,-44.434,19.531,0.000,FBH
1739684439.300,21.973,14.160,-40.527,3.906,0.000,FBH
1739684439.303,18.555,11.719,-43.945,-6.348,0.000,FBH
1739684439.307,20.996,1.953,-45.898,6.836,0.000,FBH
1739684439.311,-3.418,9.766,-36.621,16.602,0.000,FBH
1739684439.315,-15.137,12.207,-33.691,9.277,0.000,FBH
1739684439.319,-5.859,2.930,-34.180,1.953,0.000,FBH
1739684439.323,-5.371,0.977,-38.574,11.719,0.000,FBH
1739684439.327,10.254,2.441,-41.992,24.414,0.000,FBH
1739684439.331,29.297,0.488,-41.992,22.461,0.000,FBH
1739684439.335,16.113,1.465,-45.898,11.719,0.000,FBH
1739684439.339,1.465,-5.859,-48.828,14.648,0.000,FBH
1739684439.343,-5.371,-7.324,-46.875,13.184,0.000,FBH
1739684439.346,-17.578,6.836,-39.551,22.461,0.000,FBH
1739684439.350,-23.438,5.371,-41.016,-14.160,0.000,FBH
1739684439.354,-3.906,3.418,-47.363,-102.051,0.000,FBH
1739684439.358,0.977,12.695,-51.270,-125.000,0.000,FBH
1739684439.362,-44.922,13.672,-60.059,-113.770,0.000,FBH
1739684439.366,-64.941,6.836,-59.570,-100.098,0.000,FBH
1739684439.370,-52.734,14.160,-54.688,-93.262,0.000,FBH
1739684439.374,-47.363,13.184,-54.199,-70.312,0.000,FBH
1739684439.378,-69.336,-2.441,-50.293,-52.734,0.000,FBH
1739684439.382,-79.102,-4.883,-44.434,-67.871,0.000,FBH
1739684439.385,-91.797,-3.418,-41.992,-69.824,0.000,FBH
1739684439.389,-105.957,-4.883,-34.668,-83.496,0.000,FBH
1739684439.393,-114.258,-7.324,-24.902,-86.426,0.000,FBH
1739684439.397,-125.000,-15.137,-24.414,-106.934,0.000,FBH
1739684439.401,-125.977,-17.578,-30.762,-175.781,0.000,FBH
1739684439.405,-135.254,-21.973,-41.016,-214.355,0.000,FBH
1739684439.409,-148.438,-29.785,-43.457,-193.359,0.000,FBH
1739684439.413,-150.391,-36.133,-46.875,-169.922,0.000,FBH
1739684439.417,-161.621,-42.969,-49.805,-173.340,0.000,FBH
1739684439.421,-168.457,-47.363,-45.410,-151.367,0.000,FBH
1739684439.425,-154.297,-49.805,-41.504,-131.836,0.000,FBH
1739684439.428,-142.578,-50.293,-42.480,-147.461,0.000,FBH
1739684439.432,-151.855,-59.570,-37.598,-132.324,0.000,FBH
1739684439.436,-154.785,-61.523,-26.855,-118.164,0.000,FBH
1739684439.440,-143.066,-53.223,-26.855,-112.793,0.000,FBH
1739684439.444,-144.531,-49.805,-28.809,-80.078,0.000,FBH
1739684439.448,-145.996,-47.363,-28.320,-95.703,0.000,FBH
1739684439.452,-118.652,-42.969,-24.414,-113.770,0.000,FBH
1739684439.456,-122.559,-45.410,-19.043,-109.863,0.000,FBH
1739684439.460,-119.629,-46.387,-13.672,-98.633,0.000,FBH
1739684439.464,-98.633,-43.457,-8.789,-74.707,0.000,FBH
1739684439.467,-98.145,-37.109,-8.789,-80.078,0.000,FBH
1739684439.471,-83.496,-35.645,-7.812,-84.473,0.000,FBH
1739684439.475,-81.055,-33.691,-7.324,-84.473,0.000,FBH
1739684439.479,-102.539,-23.926,-2.930,-78.613,0.000,FBH
1739684439.483,-116.699,-13.672,-0.977,-73.242,0.000,FBH
1739684439.487,-105.469,-8.789,-5.859,-66.406,0.000,FBH
1739684439.491,-82.031,-9.277,-8.789,-77.148,0.000,FBH
1739684439.495,-88.867,-12.695,-13.184,-95.215,0.000,FBH
1739684439.499,-148.438,-23.926,-20.020,-84.473,0.000,FBH
1739684439.503,-173.340,-31.738,-26.855,-77.637,0.000,FBH
1739684439.507,-152.344,-31.738,-38.574,-98.633,0.000,FBH
1739684439.510,-138.672,-31.250,-42.969,-103.027,0.000,FBH
1739684439.514,-141.602,-33.203,-48.340,-112.305,0.000,FBH
1739684439.518,-141.113,-38.574,-67.871,-123.047,0.000,FBH
1739684439.522,-148.438,-39.551,-77.148,-119.141,0.000,FBH
1739684439.526,-166.504,-39.062,-75.195,-124.512,0.000,FBH
1739684439.530,-164.551,-42.480,-85.938,-125.488,0.000,FBH
1739684439.534,-175.781,-45.410,-104.492,-121.094,0.000,FBH
1739684439.538,-184.082,-45.898,-112.793,-124.512,0.000,FBH
1739684439.542,-198.242,-45.410,-114.258,-160.645,0.000,FBH
1739684439.546,-171.387,-43.945,-124.023,-166.992,0.000,FBH
1739684439.550,-160.156,-45.898,-137.207,-165.527,0.000,FBH
1739684439.553,-196.289,-38.086,-145.996,-196.777,0.000,FBH
1739684439.557,-186.523,-24.902,-151.367,-189.941,0.000,FBH
1739684439.561,-154.785,-21.484,-153.809,-177.246,0.000,FBH
1739684439.565,-183.594,-11.719,-153.320,-161.133,0.000,FBH
1739684439.569,-222.656,4.395,-154.297,-159.180,0.000,FBH
1739684439.573,-192.871,17.090,-151.855,-147.461,0.000,FBH
1739684439.577,-188.477,20.996,-145.508,-125.488,0.000,FBH
1739684439.581,-179.199,19.531,-141.602,-131.836,0.000,FBH
1739684439.585,-142.090,23.926,-131.348,-138.184,0.000,FBH
1739684439.589,-120.117,31.738,-126.465,-137.207,0.000,FBH
1739684439.592,-132.324,38.086,-127.930,-124.512,0.000,FBH
1739684439.596,-148.926,39.551,-121.094,-104.004,0.000,FBH
1739684439.600,-131.348,36.621,-107.910,-75.684,0.000,FBH
1739684439.604,-108.887,36.133,-98.633,-96.680,0.000,FBH
1739684439.608,-101.562,37.598,-104.492,-136.719,0.000,FBH
1739684439.612,-82.520,41.992,-106.445,-114.746,0.000,FBH
1739684439.616,-68.359,44.922,-101.074,-119.141,0.000,FBH
1739684439.620,-88.867,39.062,-94.238,-135.254,0.000,FBH
1739684439.624,-100.098,31.250,-86.426,-116.211,0.000,FBH
1739684439.628,-88.867,25.391,-79.102,-91.797,0.000,FBH
1739684439.631,-76.660,26.367,-68.848,-79.102,0.000,FBH
1739684439.635,-59.570,23.926,-69.336,-78.125,0.000,FBH
1739684439.639,-55.176,20.996,-70.312,-76.172,0.000,FBH
1739684439.643,-13.672,27.832,-62.500,-52.734,0.000,FBH
1739684439.647,-34.180,33.691,-46.387,-45.898,0.000,FBH
1739684439.651,-91.797,28.320,-34.668,-52.734,0.000,FBH
1739684439.655,-58.105,25.391,-31.738,-29.297,0.000,FBH
1739684439.659,-34.180,19.043,-22.949,-34.180,0.000,FBH
1739684439.663,-38.574,14.160,-14.648,-54.199,0.000,FBH
1739684439.667,-26.855,19.531,-9.277,-48.828,0.000,FBH
1739684439.671,-30.762,16.602,-14.648,-56.641,0.000,FBH
1739684439.674,-38.574,18.555,-19.043,-46.387,0.000,FBH
1739684439.678,-17.090,29.785,-16.602,-37.109,0.000,FBH
1739684439.682,-37.598,30.762,-8.789,-38.574,0.000,FBH
1739684439.686,-40.039,28.809,-4.883,-49.316,0.000,FBH
1739684439.690,-27.832,32.715,2.930,-59.570,0.000,FBH
1739684439.694,-41.504,40.039,5.859,-33.691,0.000,FBH
1739684439.698,15.137,43.457,-8.301,-32.227,0.000,FBH
1739684439.702,-0.977,44.922,-7.324,-39.062,0.000,FBH
1739684439.706,-47.363,40.039,-3.906,-17.578,0.000,FBH
1739684439.710,-11.719,37.109,-5.859,0.488,0.000,FBH
1739684439.713,0.000,43.457,-9.766,-16.602,0.000,FBH
