timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684098.428,-13.184,-58.105,-56.152,-45.898,0.000,sab
1739684098.432,-21.484,-60.059,-54.688,-41.992,0.000,sab
1739684098.436,-33.203,-57.617,-52.246,-47.363,0.000,sab
1739684098.439,-28.320,-48.828,-52.734,-47.363,0.000,sab
1739684098.443,-18.555,-44.922,-55.176,-34.180,0.000,sab
1739684098.447,-33.691,-49.805,-58.105,-22.461,0.000,sab
1739684098.451,-54.688,-48.828,-59.570,-25.879,0.000,sab
1739684098.455,-63.477,-48.828,-55.664,-34.668,0.000,sab
1739684098.459,-50.781,-55.664,-50.781,-20.020,0.000,sab
1739684098.463,-45.410,-61.523,-47.852,-19.043,0.000,sab
1739684098.467,-54.199,-59.570,-47.363,-26.855,0.000,sab
1739684098.471,-49.805,-57.129,-52.246,-20.020,0.000,sab
1739684098.475,-53.711,-62.012,-53.223,-19.043,0.000,sab
1739684098.478,-56.152,-59.082,-49.316,-19.531,0.000,sab
1739684098.482,-48.340,-55.176,-52.246,-21.484,0.000,sab
1739684098.486,-44.922,-62.500,-64.453,-26.855,0.000,sab
1739684098.490,-48.340,-58.105,-66.895,-41.992,0.000,sab
1739684098.494,-50.781,-53.711,-65.430,-44.434,0.000,sab
1739684098.498,-58.105,-56.152,-64.941,-46.387,0.000,sab
1739684098.502,-65.918,-54.688,-57.129,-45.898,0.000,sab
1739684098.506,-61.523,-59.082,-51.270,-40.039,0.000,sab
1739684098.510,-69.824,-62.988,-49.316,-39.062,0.000,sab
1739684098.514,-69.824,-61.523,-51.270,-36.621,0.000,sab
1739684098.517,-61.035,-62.988,-57.129,-40.039,0.000,sab
1739684098.521,-52.246,-62.988,-55.664,-37.109,0.000,sab
1739684098.525,-42.480,-59.082,-50.781,-31.250,0.000,sab
1739684098.529,-41.016,-58.105,-46.387,-35.156,0.000,sab
1739684098.533,-36.133,-58.105,-45.898,-31.738,0.000,sab
1739684098.537,-50.781,-56.152,-51.270,-23.926,0.000,sab
1739684098.541,-66.406,-51.758,-52.246,-22.461,0.000,sab
1739684098.545,-61.523,-55.664,-51.758,-24.414,0.000,sab
1739684098.549,-48.828,-62.988,-53.711,-13.184,0.000,sab
1739684098.553,-41.016,-62.012,-50.781,-8.789,0.000,sab
1739684098.556,-42.969,-60.059,-47.363,-14.648,0.000,sab
1739684098.560,-40.527,-60.547,-56.152,-20.996,0.000,sab
1739684098.564,-36.133,-60.547,-59.082,-36.621,0.000,sab
1739684098.568,-39.062,-62.012,-57.617,-41.504,0.000,sab
1739684098.572,-39.062,-62.012,-57.129,-41.992,0.000,sab
1739684098.576,-36.133,-62.500,-58.105,-44.434,0.000,sab
1739684098.580,-38.086,-62.012,-56.641,-47.852,0.000,sab
1739684098.584,-42.480,-60.547,-54.199,-50.293,0.000,sab
1739684098.588,-44.922,-60.547,-52.734,-45.898,0.000,sab
1739684098.592,-44.922,-58.594,-53.223,-47.363,0.000,sab
1739684098.596,-37.598,-57.129,-49.805,-43.457,0.000,sab
1739684098.599,-39.062,-56.641,-42.969,-38.574,0.000,sab
1739684098.603,-36.133,-51.270,-42.969,-37.598,0.000,sab
1739684098.607,-29.785,-50.781,-47.852,-33.691,0.000,sab
1739684098.611,-31.250,-54.688,-47.852,-40.527,0.000,sab
