timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739682630.743,-36.133,-36.133,-41.992,-20.508,0.000,null
1739682630.747,-38.086,-33.203,-40.527,-20.020,0.000,null
1739682630.751,-29.785,-34.668,-34.180,-8.789,0.000,null
1739682630.755,-28.320,-39.551,-32.715,-6.836,0.000,null
1739682630.759,-25.391,-41.016,-30.762,-12.695,0.000,null
1739682630.763,-21.973,-33.691,-34.180,-23.438,0.000,null
1739682630.767,-25.879,-27.344,-39.551,-27.832,0.000,null
1739682630.771,-26.367,-31.250,-42.480,-26.855,0.000,null
1739682630.775,-28.320,-37.109,-37.598,-27.832,0.000,null
1739682630.779,-33.203,-37.598,-30.273,-33.203,0.000,null
1739682630.782,-27.344,-38.574,-33.203,-29.297,0.000,null
1739682630.786,-18.555,-37.109,-32.715,-17.090,0.000,null
1739682630.790,-23.438,-36.133,-34.668,-21.484,0.000,null
1739682630.794,-27.344,-35.645,-33.691,-18.555,0.000,null
1739682630.798,-23.438,-38.574,-35.645,-9.766,0.000,null
1739682630.802,-22.949,-39.551,-33.691,-10.742,0.000,null
1739682630.805,-24.902,-36.133,-28.809,-15.137,0.000,null
1739682630.809,-26.367,-38.574,-29.297,-18.066,0.000,null
1739682630.813,-23.926,-42.480,-30.762,-18.066,0.000,null
1739682630.817,-20.508,-40.527,-29.785,-14.160,0.000,null
1739682630.821,-27.832,-33.691,-34.180,-23.926,0.000,null
1739682630.825,-27.832,-32.227,-39.551,-29.785,0.000,null
1739682630.829,-20.996,-34.668,-36.133,-20.020,0.000,null
1739682630.833,-21.484,-36.133,-31.250,-14.648,0.000,null
1739682630.836,-22.461,-40.039,-34.668,-18.066,0.000,null
1739682630.840,-27.832,-46.387,-35.645,-17.090,0.000,null
1739682630.844,-27.344,-45.410,-32.715,-11.230,0.000,null
1739682630.848,-17.578,-39.062,-30.273,-4.883,0.000,null
1739682630.852,-17.090,-34.180,-31.250,-4.883,0.000,null
1739682630.856,-29.297,-33.203,-39.062,-9.277,0.000,null
1739682630.860,-32.715,-36.133,-41.992,-15.137,0.000,null
1739682630.864,-35.156,-35.156,-41.016,-21.484,0.000,null
1739682630.868,-44.922,-31.738,-43.457,-24.414,0.000,null
1739682630.871,-44.922,-40.039,-46.875,-23.438,0.000,null
1739682630.875,-50.293,-41.016,-48.340,-21.484,0.000,null
1739682630.879,-49.805,-32.227,-50.293,-30.762,0.000,null
1739682630.883,-44.434,-29.785,-50.781,-39.062,0.000,null
1739682630.887,-47.852,-33.691,-45.898,-38.086,0.000,null
1739682630.891,-45.898,-39.551,-44.922,-32.715,0.000,null
1739682630.894,-39.062,-44.434,-45.410,-30.762,0.000,null
1739682630.898,-35.645,-40.039,-44.922,-29.785,0.000,null
1739682630.902,-37.598,-37.109,-42.480,-19.043,0.000,null
1739682630.906,-42.480,-41.992,-38.086,-16.602,0.000,null
1739682630.910,-45.898,-37.109,-32.227,-27.344,0.000,null
1739682630.914,-50.781,-32.227,-34.668,-37.109,0.000,null
1739682630.918,-48.340,-35.156,-38.574,-41.016,0.000,null
1739682630.922,-46.387,-30.762,-36.621,-41.016,0.000,null
1739682630.926,-54.688,-27.832,-39.062,-41.016,0.000,null
1739682630.929,-52.246,-28.809,-41.016,-43.457,0.000,null
1739682630.933,-50.293,-33.203,-39.551,-41.016,0.000,null
1739682630.937,-60.059,-36.621,-40.039,-38.574,0.000,null
1739682630.941,-62.012,-36.133,-42.969,-41.016,0.000,null
1739682630.945,-60.059,-37.598,-40.527,-38.574,0.000,null
