timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739685000.308,23.438,-104.004,-43.945,5.859,0.000,CFM
1739685000.312,16.602,-98.145,-95.215,7.812,0.000,CFM
1739685000.316,12.207,-74.219,-154.297,15.625,0.000,CFM
1739685000.319,21.484,-61.523,-161.133,18.066,0.000,CFM
1739685000.323,25.879,-50.781,-148.438,19.531,0.000,CFM
1739685000.327,26.367,-44.922,-190.918,20.996,0.000,CFM
1739685000.331,26.855,-50.293,-196.289,19.531,0.000,CFM
1739685000.335,28.809,-37.598,-166.016,26.855,0.000,CFM
1739685000.339,26.367,-22.949,-165.039,29.785,0.000,CFM
1739685000.343,20.996,-30.762,-187.012,25.879,0.000,CFM
1739685000.347,16.113,-30.273,-217.285,27.832,0.000,CFM
1739685000.351,17.578,-27.344,-226.074,28.809,0.000,CFM
1739685000.355,16.113,-33.203,-210.938,24.414,0.000,CFM
1739685000.358,7.324,-48.340,-206.055,16.113,0.000,CFM
1739685000.362,0.000,-57.129,-223.145,12.207,0.000,CFM
1739685000.366,4.883,-45.898,-236.328,17.090,0.000,CFM
1739685000.370,11.719,-45.410,-252.441,20.996,0.000,CFM
1739685000.374,10.254,-49.805,-242.676,10.742,0.000,CFM
1739685000.378,-0.977,-46.875,-225.586,-3.418,0.000,CFM
1739685000.382,-6.348,-39.062,-212.402,0.488,0.000,CFM
1739685000.386,-1.953,-22.461,-229.004,15.137,0.000,CFM
1739685000.390,2.930,0.000,-265.625,16.113,0.000,CFM
1739685000.394,4.395,-1.465,-277.832,3.418,0.000,CFM
1739685000.397,6.348,-1.465,-248.535,7.812,0.000,CFM
1739685000.401,10.254,-0.488,-194.824,14.648,0.000,CFM
1739685000.405,11.230,-20.508,-162.598,6.348,0.000,CFM
1739685000.409,8.301,-21.973,-128.906,3.906,0.000,CFM
1739685000.413,3.418,-27.344,-113.281,4.395,0.000,CFM
1739685000.417,-4.395,-38.086,-104.980,1.465,0.000,CFM
1739685000.421,-8.301,-33.691,-69.824,-2.441,0.000,CFM
1739685000.425,-1.953,-47.363,-33.691,-3.418,0.000,CFM
1739685000.429,2.441,-60.547,-26.855,4.883,0.000,CFM
1739685000.433,4.883,-54.199,-32.715,8.789,0.000,CFM
1739685000.437,-0.488,-64.453,-38.086,-1.953,0.000,CFM
1739685000.440,-5.859,-67.871,-41.504,-3.906,0.000,CFM
1739685000.444,-6.348,-60.059,-29.297,0.488,0.000,CFM
1739685000.448,-8.789,-62.012,-21.973,-4.883,0.000,CFM
1739685000.452,-6.836,-57.617,-50.293,-6.348,0.000,CFM
1739685000.456,-7.812,-54.688,-88.867,-0.488,0.000,CFM
1739685000.460,-10.742,-60.059,-99.121,-2.441,0.000,CFM
1739685000.464,-9.277,-45.898,-88.867,-12.695,0.000,CFM
1739685000.468,-3.418,-37.598,-84.961,-9.766,0.000,CFM
