timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739685062.967,-16.113,-20.996,-62.012,-40.039,0.000,CFM
1739685062.971,-13.672,-20.020,-58.594,-41.992,0.000,CFM
1739685062.975,-20.996,-18.066,-57.617,-40.039,0.000,CFM
1739685062.979,-29.785,-20.020,-60.059,-35.645,0.000,CFM
1739685062.983,-24.902,-19.043,-58.594,-35.645,0.000,CFM
1739685062.987,-25.391,-18.066,-55.664,-35.645,0.000,CFM
1739685062.991,-31.738,-23.438,-56.152,-41.504,0.000,CFM
1739685062.995,-31.250,-30.762,-54.199,-43.945,0.000,CFM
1739685062.998,-27.832,-32.715,-50.293,-36.133,0.000,CFM
1739685063.002,-27.344,-27.832,-52.734,-35.645,0.000,CFM
1739685063.006,-30.273,-27.832,-56.641,-42.480,0.000,CFM
1739685063.010,-35.156,-30.762,-54.688,-40.527,0.000,CFM
1739685063.014,-37.598,-32.227,-55.664,-40.527,0.000,CFM
1739685063.018,-44.922,-36.621,-54.688,-48.828,0.000,CFM
1739685063.022,-50.781,-37.598,-50.293,-55.176,0.000,CFM
1739685063.026,-48.828,-37.598,-49.805,-52.246,0.000,CFM
1739685063.030,-54.199,-37.598,-50.293,-53.223,0.000,CFM
1739685063.034,-60.059,-36.133,-52.734,-61.035,0.000,CFM
1739685063.038,-61.035,-32.715,-52.246,-59.570,0.000,CFM
1739685063.041,-64.453,-36.133,-50.293,-61.523,0.000,CFM
1739685063.045,-62.988,-40.039,-53.711,-57.617,0.000,CFM
1739685063.049,-60.059,-32.227,-46.387,-50.781,0.000,CFM
1739685063.053,-61.523,-33.691,-44.922,-55.176,0.000,CFM
1739685063.057,-65.430,-38.086,-52.246,-53.223,0.000,CFM
1739685063.061,-67.383,-35.156,-54.688,-48.340,0.000,CFM
1739685063.065,-67.871,-26.855,-54.688,-49.316,0.000,CFM
1739685063.069,-68.848,-19.531,-57.129,-49.805,0.000,CFM
1739685063.073,-63.477,-20.996,-57.129,-46.387,0.000,CFM
1739685063.077,-58.105,-24.414,-53.223,-47.852,0.000,CFM
1739685063.080,-56.152,-25.879,-54.688,-46.875,0.000,CFM
1739685063.084,-55.664,-31.738,-55.176,-44.922,0.000,CFM
1739685063.088,-54.688,-34.180,-57.617,-42.480,0.000,CFM
1739685063.092,-50.293,-34.668,-55.176,-41.992,0.000,CFM
1739685063.096,-37.598,-31.738,-50.293,-42.480,0.000,CFM
1739685063.100,-35.645,-34.668,-56.152,-39.062,0.000,CFM
1739685063.104,-37.109,-35.156,-56.152,-38.086,0.000,CFM
1739685063.108,-40.039,-32.715,-49.805,-34.180,0.000,CFM
1739685063.112,-44.434,-32.227,-48.828,-28.809,0.000,CFM
1739685063.116,-41.504,-32.227,-46.387,-28.809,0.000,CFM
1739685063.120,-41.504,-38.574,-47.363,-40.039,0.000,CFM
1739685063.123,-45.410,-37.109,-47.852,-44.922,0.000,CFM
1739685063.127,-45.898,-30.762,-47.363,-41.992,0.000,CFM
1739685063.131,-40.527,-33.691,-50.293,-40.039,0.000,CFM
1739685063.135,-39.062,-39.062,-53.711,-33.691,0.000,CFM
1739685063.139,-40.527,-31.250,-50.293,-37.598,0.000,CFM
1739685063.143,-41.504,-28.320,-45.410,-39.551,0.000,CFM
1739685063.147,-40.039,-30.762,-45.898,-37.598,0.000,CFM
1739685063.151,-37.598,-29.297,-44.922,-38.086,0.000,CFM
1739685063.155,-38.086,-30.273,-44.922,-39.551,0.000,CFM
1739685063.159,-39.062,-32.227,-45.410,-40.039,0.000,CFM
1739685063.163,-37.598,-31.738,-47.363,-33.203,0.000,CFM
1739685063.166,-33.691,-30.273,-45.898,-27.344,0.000,CFM
1739685063.170,-28.809,-26.367,-46.875,-29.785,0.000,CFM
1739685063.174,-21.484,-24.902,-46.875,-31.250,0.000,CFM
1739685063.178,-20.508,-30.762,-50.293,-31.738,0.000,CFM
1739685063.182,-23.438,-32.715,-53.711,-32.715,0.000,CFM
1739685063.186,-26.367,-27.832,-48.828,-34.668,0.000,CFM
1739685063.190,-22.461,-25.391,-43.457,-38.574,0.000,CFM
1739685063.194,-19.531,-26.855,-44.434,-39.062,0.000,CFM
1739685063.198,-27.832,-28.809,-46.875,-38.574,0.000,CFM
1739685063.202,-28.320,-29.297,-47.852,-36.621,0.000,CFM
1739685063.205,-24.414,-28.320,-50.781,-31.738,0.000,CFM
1739685063.209,-17.578,-24.414,-46.387,-29.785,0.000,CFM
1739685063.213,-16.113,-19.531,-42.969,-28.809,0.000,CFM
1739685063.217,-25.391,-20.996,-44.434,-33.203,0.000,CFM
1739685063.221,-23.926,-24.414,-40.527,-32.715,0.000,CFM
1739685063.225,-22.461,-31.250,-46.387,-33.203,0.000,CFM
1739685063.229,-26.855,-27.832,-47.363,-40.039,0.000,CFM
1739685063.233,-22.461,-25.391,-46.387,-36.133,0.000,CFM
1739685063.237,-24.414,-28.809,-51.758,-38.086,0.000,CFM
1739685063.241,-28.809,-32.227,-53.711,-42.480,0.000,CFM
1739685063.244,-24.902,-31.250,-49.805,-41.992,0.000,CFM
1739685063.248,-26.367,-30.273,-51.270,-44.922,0.000,CFM
1739685063.252,-27.344,-31.250,-53.223,-46.387,0.000,CFM
1739685063.256,-26.855,-25.391,-51.758,-47.852,0.000,CFM
1739685063.260,-30.762,-22.949,-49.316,-46.875,0.000,CFM
1739685063.264,-34.180,-27.344,-49.316,-45.898,0.000,CFM
1739685063.268,-31.250,-30.273,-47.852,-44.922,0.000,CFM
1739685063.272,-26.855,-31.250,-44.922,-45.898,0.000,CFM
1739685063.276,-27.344,-29.785,-49.316,-49.316,0.000,CFM
1739685063.280,-24.902,-31.250,-48.828,-40.527,0.000,CFM
1739685063.284,-18.555,-29.785,-47.852,-40.039,0.000,CFM
1739685063.287,-17.090,-26.367,-47.363,-52.734,0.000,CFM
1739685063.291,-22.461,-27.832,-45.898,-52.246,0.000,CFM
1739685063.295,-23.926,-34.668,-49.805,-49.316,0.000,CFM
1739685063.299,-25.391,-34.668,-47.852,-50.293,0.000,CFM
1739685063.303,-29.297,-28.320,-46.875,-50.293,0.000,CFM
1739685063.307,-31.738,-25.391,-48.340,-52.246,0.000,CFM
1739685063.311,-33.203,-28.320,-47.363,-52.246,0.000,CFM
1739685063.315,-37.109,-27.832,-48.340,-48.828,0.000,CFM
1739685063.319,-39.551,-29.785,-43.945,-44.434,0.000,CFM
1739685063.323,-32.227,-27.832,-37.598,-44.434,0.000,CFM
1739685063.327,-24.902,-25.391,-39.551,-41.504,0.000,CFM
1739685063.330,-27.832,-31.250,-49.316,-39.551,0.000,CFM
1739685063.334,-33.203,-30.762,-50.781,-47.363,0.000,CFM
1739685063.338,-39.062,-33.203,-48.828,-49.316,0.000,CFM
1739685063.342,-39.551,-36.133,-52.246,-44.922,0.000,CFM
1739685063.346,-36.621,-36.133,-54.199,-44.434,0.000,CFM
1739685063.350,-36.621,-34.668,-54.199,-41.992,0.000,CFM
1739685063.354,-38.086,-32.715,-51.270,-41.992,0.000,CFM
1739685063.358,-41.992,-38.574,-50.293,-41.992,0.000,CFM
1739685063.362,-40.527,-43.945,-49.316,-37.598,0.000,CFM
