timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684563.538,-21.484,-33.691,-29.297,-20.508,0.000,FBH
1739684563.542,-20.020,-34.180,-30.762,-12.695,0.000,FBH
1739684563.546,-25.879,-40.527,-30.762,-16.602,0.000,FBH
1739684563.550,-25.391,-42.480,-28.320,-34.668,0.000,FBH
1739684563.554,-19.043,-35.645,-30.273,-37.109,0.000,FBH
1739684563.558,-8.789,-31.738,-26.367,-27.832,0.000,FBH
1739684563.562,-12.695,-37.598,-21.484,-24.414,0.000,FBH
1739684563.566,-23.438,-37.598,-17.578,-24.414,0.000,FBH
1739684563.570,-0.977,-41.504,-17.578,-29.785,0.000,FBH
1739684563.573,10.742,-48.828,-21.973,-31.250,0.000,FBH
1739684563.577,-30.273,-33.203,-21.484,-33.691,0.000,FBH
1739684563.581,-33.203,-22.949,-22.949,-34.668,0.000,FBH
1739684563.585,-48.828,-31.250,-31.250,-33.691,0.000,FBH
1739684563.589,-64.941,-32.227,-37.598,-55.664,0.000,FBH
1739684563.593,-26.855,-26.367,-37.598,-51.270,0.000,FBH
1739684563.597,-21.973,-26.855,-35.645,-54.199,0.000,FBH
1739684563.601,-47.363,-36.621,-34.668,-71.777,0.000,FBH
1739684563.605,-49.805,-36.133,-39.062,-55.664,0.000,FBH
1739684563.609,-41.504,-33.691,-38.574,-69.336,0.000,FBH
1739684563.612,-69.336,-45.410,-30.762,-72.266,0.000,FBH
1739684563.616,-79.102,-55.176,-31.738,-62.500,0.000,FBH
1739684563.620,-62.012,-46.875,-39.062,-53.223,0.000,FBH
1739684563.624,-60.059,-32.715,-43.457,-34.180,0.000,FBH
1739684563.628,-44.434,-25.391,-37.109,-27.832,0.000,FBH
1739684563.632,-41.016,-32.227,-39.551,-37.598,0.000,FBH
1739684563.636,-53.223,-41.504,-48.828,-41.504,0.000,FBH
1739684563.640,-56.641,-41.016,-54.199,-39.551,0.000,FBH
1739684563.644,-51.758,-40.527,-58.105,-42.480,0.000,FBH
1739684563.648,-55.176,-41.992,-55.664,-58.594,0.000,FBH
1739684563.652,-55.664,-35.156,-57.129,-60.547,0.000,FBH
1739684563.655,-60.547,-28.320,-55.664,-58.594,0.000,FBH
1739684563.659,-68.359,-16.602,-55.176,-67.383,0.000,FBH
1739684563.663,-72.754,-17.090,-59.082,-64.453,0.000,FBH
1739684563.667,-87.402,-30.762,-62.988,-62.012,0.000,FBH
1739684563.671,-86.914,-29.785,-61.035,-67.871,0.000,FBH
1739684563.675,-74.707,-27.832,-56.152,-53.223,0.000,FBH
1739684563.679,-80.078,-26.855,-62.988,-37.598,0.000,FBH
1739684563.683,-82.031,-29.297,-70.801,-62.012,0.000,FBH
1739684563.687,-93.750,-35.156,-69.336,-80.078,0.000,FBH
1739684563.691,-90.820,-34.668,-62.988,-74.707,0.000,FBH
1739684563.695,-87.891,-35.645,-65.430,-67.871,0.000,FBH
1739684563.698,-99.121,-41.016,-71.777,-81.543,0.000,FBH
1739684563.702,-98.145,-43.457,-66.406,-74.219,0.000,FBH
1739684563.706,-99.121,-37.598,-56.152,-60.547,0.000,FBH
1739684563.710,-101.562,-39.062,-60.059,-73.242,0.000,FBH
1739684563.714,-93.262,-50.293,-64.453,-66.406,0.000,FBH
1739684563.718,-75.684,-44.922,-58.105,-71.289,0.000,FBH
1739684563.722,-52.734,-30.273,-56.152,-65.918,0.000,FBH
1739684563.726,-32.715,-29.785,-58.105,-62.988,0.000,FBH
1739684563.730,-44.922,-33.691,-60.547,-69.824,0.000,FBH
1739684563.734,-56.641,-34.668,-58.105,-57.617,0.000,FBH
1739684563.737,-59.082,-40.039,-53.711,-55.664,0.000,FBH
1739684563.741,-50.781,-41.504,-49.316,-55.176,0.000,FBH
1739684563.745,-32.227,-44.434,-48.340,-52.734,0.000,FBH
1739684563.749,-33.203,-37.598,-52.246,-56.152,0.000,FBH
1739684563.753,-31.738,-30.762,-51.270,-60.059,0.000,FBH
