timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684185.342,-21.484,-56.152,-34.668,-28.320,0.000,sab
1739684185.346,-19.531,-53.223,-36.621,-29.297,0.000,sab
1739684185.350,-18.066,-60.547,-42.969,-37.598,0.000,sab
1739684185.354,-36.133,-62.988,-44.922,-34.668,0.000,sab
1739684185.358,-39.551,-52.734,-40.527,-32.715,0.000,sab
1739684185.362,-35.156,-51.758,-33.203,-41.504,0.000,sab
1739684185.365,-35.645,-56.152,-37.109,-36.133,0.000,sab
1739684185.369,-36.133,-54.199,-47.363,-34.180,0.000,sab
1739684185.373,-33.691,-54.688,-46.387,-35.645,0.000,sab
1739684185.377,-26.855,-51.270,-37.109,-27.832,0.000,sab
1739684185.381,-26.855,-47.363,-31.250,-25.879,0.000,sab
1739684185.385,-28.320,-57.617,-38.086,-26.367,0.000,sab
1739684185.389,-22.949,-59.570,-37.109,-23.926,0.000,sab
1739684185.393,-31.738,-55.664,-36.621,-31.738,0.000,sab
1739684185.397,-35.645,-61.035,-41.992,-40.527,0.000,sab
1739684185.401,-25.391,-59.570,-42.480,-39.062,0.000,sab
1739684185.404,-26.855,-61.035,-43.945,-36.133,0.000,sab
1739684185.408,-30.273,-64.941,-42.969,-30.762,0.000,sab
1739684185.412,-27.832,-58.105,-46.875,-30.273,0.000,sab
1739684185.416,-27.832,-56.152,-46.387,-41.016,0.000,sab
1739684185.420,-29.785,-55.664,-36.133,-41.504,0.000,sab
1739684185.424,-27.832,-46.387,-30.762,-45.410,0.000,sab
1739684185.428,-33.203,-52.246,-33.203,-55.176,0.000,sab
1739684185.432,-36.133,-59.570,-33.691,-54.688,0.000,sab
1739684185.436,-33.691,-53.223,-36.133,-54.199,0.000,sab
1739684185.440,-39.551,-55.176,-40.039,-62.500,0.000,sab
1739684185.444,-40.527,-62.500,-40.527,-61.523,0.000,sab
1739684185.447,-29.297,-55.664,-37.598,-43.457,0.000,sab
1739684185.451,-31.250,-47.363,-42.969,-48.828,0.000,sab
1739684185.455,-42.480,-52.246,-47.852,-63.965,0.000,sab
1739684185.459,-41.016,-55.664,-41.504,-46.875,0.000,sab
1739684185.463,-43.457,-51.758,-42.969,-40.527,0.000,sab
1739684185.467,-41.992,-46.387,-40.039,-49.316,0.000,sab
1739684185.471,-33.203,-47.852,-29.297,-45.410,0.000,sab
1739684185.475,-26.855,-53.223,-29.297,-39.551,0.000,sab
1739684185.479,-31.250,-55.176,-35.645,-46.875,0.000,sab
1739684185.483,-30.762,-54.688,-44.434,-45.898,0.000,sab
1739684185.487,-15.137,-57.617,-46.387,-32.715,0.000,sab
1739684185.490,-13.184,-53.223,-40.039,-28.320,0.000,sab
1739684185.494,-17.578,-45.898,-42.969,-30.762,0.000,sab
1739684185.498,-12.695,-37.598,-45.898,-24.902,0.000,sab
1739684185.502,0.488,-37.598,-45.898,-10.254,0.000,sab
1739684185.506,3.418,-44.922,-44.922,-3.418,0.000,sab
1739684185.510,-14.160,-40.527,-44.434,-9.766,0.000,sab
1739684185.514,-20.996,-36.133,-42.969,-10.742,0.000,sab
1739684185.518,-13.184,-38.574,-44.922,-4.883,0.000,sab
1739684185.522,-12.207,-41.992,-42.480,-9.277,0.000,sab
1739684185.525,-19.043,-41.016,-44.434,-15.625,0.000,sab
1739684185.529,-28.320,-39.551,-48.828,-18.555,0.000,sab
1739684185.533,-24.414,-51.270,-50.293,-20.996,0.000,sab
1739684185.537,-20.508,-52.734,-49.805,-17.578,0.000,sab
1739684185.541,-23.438,-41.504,-50.293,-13.184,0.000,sab
1739684185.545,-22.949,-37.109,-47.852,-8.789,0.000,sab
1739684185.549,-18.066,-40.039,-45.410,-3.906,0.000,sab
1739684185.553,-11.719,-43.945,-45.410,-0.977,0.000,sab
1739684185.557,-17.090,-41.016,-43.945,-5.859,0.000,sab
1739684185.561,-27.344,-41.504,-41.016,-18.066,0.000,sab
1739684185.565,-30.762,-46.387,-42.969,-20.996,0.000,sab
1739684185.568,-28.320,-42.480,-46.387,-18.555,0.000,sab
1739684185.572,-28.320,-41.992,-45.410,-25.879,0.000,sab
1739684185.576,-32.227,-50.293,-47.852,-20.996,0.000,sab
1739684185.580,-27.344,-46.875,-45.898,-13.672,0.000,sab
1739684185.584,-23.438,-46.875,-41.504,-12.695,0.000,sab
