timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684237.398,-27.832,-25.879,-31.738,-22.949,0.000,sab
1739684237.402,-19.531,-22.949,-31.250,-25.879,0.000,sab
1739684237.406,-27.832,-26.367,-30.762,-31.250,0.000,sab
1739684237.410,-24.902,-38.574,-28.809,-27.832,0.000,sab
1739684237.414,-27.344,-39.062,-26.367,-31.738,0.000,sab
1739684237.418,-36.133,-40.039,-30.762,-35.156,0.000,sab
1739684237.422,-27.832,-51.270,-28.809,-29.785,0.000,sab
1739684237.426,-20.508,-54.199,-25.879,-25.879,0.000,sab
1739684237.430,-15.137,-55.176,-24.902,-27.832,0.000,sab
1739684237.434,-21.484,-53.711,-18.555,-41.016,0.000,sab
1739684237.437,-19.043,-52.734,-19.043,-37.598,0.000,sab
1739684237.441,-14.648,-50.293,-23.926,-37.109,0.000,sab
1739684237.445,-30.273,-50.781,-30.273,-51.758,0.000,sab
1739684237.449,-37.598,-52.246,-32.715,-63.965,0.000,sab
1739684237.453,-38.574,-54.688,-34.668,-66.406,0.000,sab
1739684237.457,-35.156,-60.059,-35.645,-61.523,0.000,sab
1739684237.461,-29.297,-57.617,-32.227,-61.035,0.000,sab
1739684237.465,-29.785,-55.664,-32.715,-62.012,0.000,sab
1739684237.469,-31.250,-56.152,-28.809,-56.641,0.000,sab
1739684237.473,-33.691,-62.500,-28.320,-56.641,0.000,sab
1739684237.477,-37.598,-62.500,-35.156,-50.781,0.000,sab
1739684237.480,-38.086,-54.688,-32.227,-41.992,0.000,sab
1739684237.484,-33.691,-57.129,-29.297,-41.504,0.000,sab
1739684237.488,-30.762,-58.594,-30.273,-42.969,0.000,sab
1739684237.492,-28.320,-58.105,-29.785,-42.969,0.000,sab
1739684237.496,-25.879,-56.641,-32.227,-34.668,0.000,sab
1739684237.500,-30.762,-57.617,-34.668,-34.668,0.000,sab
1739684237.504,-31.250,-61.035,-31.738,-45.410,0.000,sab
1739684237.508,-23.926,-53.711,-27.832,-46.875,0.000,sab
1739684237.512,-19.531,-59.082,-27.344,-43.945,0.000,sab
1739684237.516,-18.555,-71.289,-30.762,-43.945,0.000,sab
1739684237.519,-30.762,-69.824,-34.668,-38.086,0.000,sab
1739684237.523,-23.438,-61.523,-29.297,-31.738,0.000,sab
1739684237.527,-17.578,-62.012,-31.738,-15.625,0.000,sab
1739684237.531,-30.273,-69.336,-35.156,-0.977,0.000,sab
1739684237.535,-33.203,-63.477,-38.086,-0.977,0.000,sab
1739684237.539,-23.926,-58.105,-41.992,2.930,0.000,sab
1739684237.543,-29.297,-58.594,-38.574,3.906,0.000,sab
1739684237.547,-34.668,-58.105,-36.133,0.000,0.000,sab
1739684237.551,-21.484,-53.711,-25.879,4.395,0.000,sab
1739684237.555,-19.531,-57.129,-17.578,13.672,0.000,sab
1739684237.559,-23.926,-58.105,-20.996,19.531,0.000,sab
1739684237.562,-21.973,-62.500,-26.855,21.484,0.000,sab
1739684237.566,-27.344,-65.430,-27.832,0.977,0.000,sab
1739684237.570,-13.672,-58.594,-25.391,-26.367,0.000,sab
1739684237.574,-23.926,-55.664,-28.809,-40.527,0.000,sab
1739684237.578,-24.414,-52.734,-29.785,-46.387,0.000,sab
1739684237.582,-17.090,-53.711,-26.855,-45.410,0.000,sab
1739684237.586,-15.137,-51.270,-25.879,-40.039,0.000,sab
