timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684312.557,-22.461,15.625,-34.180,-35.156,0.000,sab
1739684312.561,-31.250,4.883,-31.738,-32.715,0.000,sab
1739684312.565,-23.926,6.836,-27.832,-31.250,0.000,sab
1739684312.569,-27.832,12.207,-30.762,-47.363,0.000,sab
1739684312.573,-28.809,18.555,-35.156,-52.246,0.000,sab
1739684312.577,-25.879,18.066,-29.297,-45.898,0.000,sab
1739684312.581,-36.621,13.672,-22.949,-50.781,0.000,sab
1739684312.585,-36.133,14.160,-17.090,-44.434,0.000,sab
1739684312.589,-28.320,9.277,-18.066,-38.574,0.000,sab
1739684312.593,-29.785,15.625,-18.555,-39.551,0.000,sab
1739684312.596,-30.273,17.090,-11.230,-41.504,0.000,sab
1739684312.600,-30.762,7.324,-16.602,-36.621,0.000,sab
1739684312.604,-35.156,10.254,-24.414,-42.480,0.000,sab
1739684312.608,-41.016,17.578,-21.484,-53.223,0.000,sab
1739684312.612,-29.785,18.555,-20.020,-41.992,0.000,sab
1739684312.616,-25.879,11.230,-20.508,-36.133,0.000,sab
1739684312.620,-42.480,7.812,-22.949,-34.668,0.000,sab
1739684312.624,-37.109,9.766,-20.996,-27.344,0.000,sab
1739684312.628,-21.484,11.230,-15.137,-24.902,0.000,sab
1739684312.632,-16.113,7.812,-14.648,-23.438,0.000,sab
1739684312.635,-18.066,1.953,-14.648,-24.414,0.000,sab
1739684312.639,-19.043,8.789,-15.625,-27.832,0.000,sab
1739684312.643,-22.949,14.648,-17.090,-22.949,0.000,sab
1739684312.647,-22.461,15.137,-13.672,-23.926,0.000,sab
1739684312.651,-20.996,13.184,-14.648,-29.297,0.000,sab
1739684312.655,-29.297,12.695,-16.113,-19.531,0.000,sab
1739684312.659,-32.715,10.254,-18.066,-14.648,0.000,sab
1739684312.663,-32.227,8.789,-19.043,-31.738,0.000,sab
1739684312.667,-41.504,5.859,-17.578,-38.086,0.000,sab
1739684312.671,-43.457,4.883,-19.043,-29.785,0.000,sab
1739684312.675,-33.203,13.672,-21.484,-31.738,0.000,sab
1739684312.678,-40.039,14.160,-19.531,-39.551,0.000,sab
1739684312.682,-58.594,11.230,-21.484,-46.387,0.000,sab
1739684312.686,-51.270,7.812,-23.438,-45.410,0.000,sab
1739684312.690,-44.922,-0.488,-20.996,-36.133,0.000,sab
1739684312.694,-48.828,3.418,-21.484,-40.039,0.000,sab
1739684312.698,-52.246,4.395,-23.438,-50.781,0.000,sab
1739684312.702,-47.852,4.395,-25.879,-56.152,0.000,sab
1739684312.706,-55.176,9.766,-26.855,-62.012,0.000,sab
1739684312.710,-63.477,7.812,-28.320,-62.988,0.000,sab
1739684312.714,-60.059,5.859,-29.785,-62.012,0.000,sab
1739684312.718,-54.688,6.836,-32.715,-62.988,0.000,sab
1739684312.721,-46.387,3.906,-40.039,-55.176,0.000,sab
1739684312.725,-45.410,0.000,-41.992,-49.316,0.000,sab
1739684312.729,-54.688,-1.465,-32.715,-51.270,0.000,sab
1739684312.733,-63.965,-7.324,-30.762,-49.316,0.000,sab
1739684312.737,-53.223,-4.883,-32.227,-59.570,0.000,sab
1739684312.741,-48.340,0.000,-34.180,-64.453,0.000,sab
1739684312.745,-57.129,-5.371,-31.738,-58.594,0.000,sab
1739684312.749,-62.500,-9.277,-32.227,-64.941,0.000,sab
1739684312.753,-63.965,-8.789,-31.250,-68.848,0.000,sab
1739684312.757,-68.359,-10.742,-29.297,-59.570,0.000,sab
1739684312.760,-72.266,-9.766,-33.691,-63.477,0.000,sab
1739684312.764,-66.895,-7.324,-37.598,-70.312,0.000,sab
1739684312.768,-60.547,-17.090,-41.504,-62.500,0.000,sab
1739684312.772,-62.012,-18.066,-35.645,-49.805,0.000,sab
1739684312.776,-66.406,-10.254,-34.668,-46.387,0.000,sab
1739684312.780,-62.988,-7.812,-41.504,-51.758,0.000,sab
1739684312.784,-62.988,-5.859,-38.086,-62.988,0.000,sab
1739684312.788,-72.266,-5.371,-30.273,-72.266,0.000,sab
1739684312.792,-75.684,-7.812,-28.320,-80.078,0.000,sab
1739684312.796,-69.824,-16.113,-34.180,-76.660,0.000,sab
1739684312.800,-66.406,-15.137,-43.945,-72.754,0.000,sab
1739684312.803,-76.172,-18.066,-49.316,-76.660,0.000,sab
1739684312.807,-75.195,-24.902,-40.527,-67.871,0.000,sab
1739684312.811,-66.406,-20.996,-38.574,-57.129,0.000,sab
1739684312.815,-68.359,-15.137,-45.898,-65.918,0.000,sab
1739684312.819,-65.430,-14.160,-47.363,-67.871,0.000,sab
1739684312.823,-65.918,-18.066,-45.898,-64.453,0.000,sab
1739684312.827,-74.219,-18.555,-44.922,-68.359,0.000,sab
1739684312.831,-69.824,-18.066,-42.480,-62.012,0.000,sab
1739684312.835,-75.195,-14.160,-37.598,-62.988,0.000,sab
1739684312.839,-80.566,-9.766,-35.645,-65.918,0.000,sab
1739684312.842,-75.684,-11.719,-30.273,-68.848,0.000,sab
1739684312.846,-81.055,-14.160,-31.738,-75.195,0.000,sab
1739684312.850,-83.008,-6.348,-32.227,-80.078,0.000,sab
1739684312.854,-71.777,-2.930,-32.715,-77.148,0.000,sab
1739684312.858,-75.195,-12.207,-34.668,-74.219,0.000,sab
1739684312.862,-91.309,-11.719,-33.691,-83.984,0.000,sab
1739684312.866,-81.543,-8.789,-29.785,-79.590,0.000,sab
1739684312.870,-70.312,-9.277,-27.832,-73.242,0.000,sab
1739684312.874,-78.125,-13.184,-28.320,-83.008,0.000,sab
1739684312.878,-77.637,-13.184,-29.297,-91.797,0.000,sab
1739684312.881,-82.520,-8.789,-32.227,-94.727,0.000,sab
1739684312.885,-95.215,-14.648,-36.133,-93.750,0.000,sab
1739684312.889,-94.727,-13.672,-36.133,-95.215,0.000,sab
1739684312.893,-97.168,-11.719,-30.762,-96.191,0.000,sab
1739684312.897,-97.168,-17.090,-28.809,-95.703,0.000,sab
1739684312.901,-89.355,-11.719,-23.926,-79.590,0.000,sab
1739684312.905,-87.891,-8.789,-19.043,-73.242,0.000,sab
1739684312.909,-91.309,-6.348,-16.602,-77.637,0.000,sab
1739684312.913,-90.820,-1.953,-12.695,-70.801,0.000,sab
1739684312.917,-83.496,-5.859,-8.301,-77.637,0.000,sab
1739684312.921,-79.102,1.953,-0.488,-81.543,0.000,sab
1739684312.924,-78.613,15.137,3.906,-80.078,0.000,sab
1739684312.928,-82.520,11.719,2.930,-79.102,0.000,sab
1739684312.932,-86.914,6.348,6.836,-79.590,0.000,sab
1739684312.936,-85.938,10.254,11.230,-79.590,0.000,sab
1739684312.940,-87.891,22.949,13.184,-86.426,0.000,sab
1739684312.944,-97.168,23.926,15.625,-90.332,0.000,sab
1739684312.948,-94.727,17.578,16.602,-80.566,0.000,sab
1739684312.952,-91.309,7.324,13.672,-79.590,0.000,sab
1739684312.956,-96.191,-1.465,13.672,-76.172,0.000,sab
1739684312.960,-104.004,0.488,10.254,-78.613,0.000,sab
1739684312.964,-104.980,1.465,3.418,-82.031,0.000,sab
1739684312.967,-99.121,-0.977,2.441,-74.707,0.000,sab
1739684312.971,-97.168,-1.953,2.930,-79.590,0.000,sab
1739684312.975,-92.773,-0.488,-2.930,-85.449,0.000,sab
1739684312.979,-88.379,1.465,-3.418,-77.148,0.000,sab
1739684312.983,-96.191,-1.953,-3.906,-71.289,0.000,sab
1739684312.987,-107.910,-14.160,-13.672,-80.566,0.000,sab
1739684312.991,-103.027,-25.391,-19.043,-89.844,0.000,sab
1739684312.995,-96.680,-23.926,-19.531,-96.680,0.000,sab
1739684312.999,-97.656,-21.484,-13.672,-104.980,0.000,sab
1739684313.003,-103.516,-27.832,-8.789,-98.145,0.000,sab
1739684313.006,-99.121,-33.691,-7.324,-91.797,0.000,sab
1739684313.010,-93.750,-28.320,-10.254,-89.355,0.000,sab
1739684313.014,-103.027,-20.996,-11.719,-89.844,0.000,sab
1739684313.018,-95.215,-27.832,-11.230,-84.961,0.000,sab
1739684313.022,-86.426,-32.715,-14.648,-73.242,0.000,sab
1739684313.026,-92.285,-25.879,-12.695,-76.660,0.000,sab
1739684313.030,-93.262,-23.926,-9.277,-73.242,0.000,sab
1739684313.034,-93.750,-29.297,-17.090,-72.754,0.000,sab
1739684313.038,-97.168,-31.738,-21.484,-86.426,0.000,sab
1739684313.042,-89.844,-31.738,-28.320,-93.262,0.000,sab
1739684313.046,-88.867,-41.016,-33.203,-93.262,0.000,sab
1739684313.049,-101.562,-49.805,-30.762,-97.656,0.000,sab
1739684313.053,-99.121,-47.363,-31.738,-98.145,0.000,sab
1739684313.057,-99.121,-44.922,-31.738,-91.309,0.000,sab
1739684313.061,-99.609,-42.969,-29.297,-96.680,0.000,sab
1739684313.065,-93.262,-46.875,-31.738,-98.633,0.000,sab
1739684313.069,-88.379,-50.293,-34.180,-95.703,0.000,sab
1739684313.073,-84.961,-46.387,-29.297,-97.656,0.000,sab
1739684313.077,-88.867,-47.852,-32.715,-95.215,0.000,sab
1739684313.081,-90.332,-52.734,-41.992,-83.008,0.000,sab
1739684313.085,-71.289,-52.246,-38.086,-71.777,0.000,sab
1739684313.088,-75.195,-56.152,-34.668,-70.801,0.000,sab
1739684313.092,-95.215,-57.617,-35.645,-73.730,0.000,sab
1739684313.096,-86.426,-53.711,-35.645,-79.102,0.000,sab
1739684313.100,-86.426,-49.316,-36.621,-87.891,0.000,sab
1739684313.104,-93.262,-43.945,-34.180,-103.027,0.000,sab
1739684313.108,-98.633,-58.105,-37.109,-98.633,0.000,sab
1739684313.112,-103.027,-69.336,-43.945,-91.309,0.000,sab
1739684313.116,-96.191,-59.570,-41.504,-87.402,0.000,sab
1739684313.120,-90.332,-51.758,-35.156,-84.961,0.000,sab
1739684313.124,-95.703,-59.082,-32.715,-82.031,0.000,sab
1739684313.128,-86.426,-68.359,-34.180,-78.125,0.000,sab
1739684313.131,-74.707,-66.406,-37.598,-70.801,0.000,sab
1739684313.135,-88.867,-61.035,-34.180,-64.941,0.000,sab
1739684313.139,-92.285,-60.547,-31.250,-70.801,0.000,sab
1739684313.143,-78.613,-59.082,-30.273,-59.570,0.000,sab
1739684313.147,-79.590,-54.688,-31.250,-54.199,0.000,sab
1739684313.151,-93.750,-60.547,-39.551,-66.406,0.000,sab
1739684313.155,-100.098,-73.242,-43.457,-78.125,0.000,sab
1739684313.159,-90.332,-73.242,-40.039,-78.613,0.000,sab
1739684313.163,-77.148,-68.359,-37.598,-61.523,0.000,sab
1739684313.167,-77.637,-70.312,-41.016,-57.617,0.000,sab
1739684313.171,-76.172,-74.707,-41.992,-54.688,0.000,sab
1739684313.174,-71.777,-80.078,-37.109,-46.875,0.000,sab
1739684313.178,-71.289,-78.613,-42.480,-54.199,0.000,sab
1739684313.182,-74.219,-75.684,-47.852,-65.918,0.000,sab
1739684313.186,-71.777,-83.984,-52.734,-69.824,0.000,sab
1739684313.190,-70.801,-87.402,-58.105,-77.148,0.000,sab
1739684313.194,-70.312,-81.543,-57.617,-85.938,0.000,sab
1739684313.198,-66.406,-86.426,-56.641,-81.055,0.000,sab
1739684313.202,-63.477,-88.867,-55.176,-64.941,0.000,sab
1739684313.206,-70.801,-85.449,-55.176,-71.289,0.000,sab
1739684313.209,-66.895,-78.125,-55.176,-73.242,0.000,sab
1739684313.213,-61.523,-78.613,-49.805,-60.547,0.000,sab
1739684313.217,-71.777,-86.914,-49.316,-62.012,0.000,sab
1739684313.221,-74.219,-84.473,-54.199,-58.105,0.000,sab
1739684313.225,-69.336,-83.496,-52.246,-53.711,0.000,sab
1739684313.229,-67.871,-86.914,-51.758,-54.688,0.000,sab
1739684313.233,-72.266,-85.938,-51.270,-55.664,0.000,sab
1739684313.237,-83.008,-80.566,-48.828,-60.547,0.000,sab
1739684313.241,-79.102,-83.984,-47.363,-63.965,0.000,sab
1739684313.245,-69.824,-88.379,-46.875,-67.383,0.000,sab
1739684313.249,-60.547,-82.031,-47.363,-71.777,0.000,sab
1739684313.252,-62.500,-80.566,-42.969,-81.543,0.000,sab
1739684313.256,-73.730,-83.984,-46.387,-83.984,0.000,sab
1739684313.260,-68.848,-77.637,-51.270,-77.148,0.000,sab
1739684313.264,-60.547,-72.754,-46.875,-81.543,0.000,sab
1739684313.268,-65.430,-75.684,-45.898,-88.867,0.000,sab
1739684313.272,-69.824,-76.172,-46.387,-88.867,0.000,sab
1739684313.276,-62.988,-76.172,-46.875,-80.566,0.000,sab
1739684313.280,-56.152,-73.730,-45.898,-72.266,0.000,sab
1739684313.284,-55.664,-68.359,-42.969,-74.707,0.000,sab
1739684313.288,-52.734,-65.918,-39.062,-78.613,0.000,sab
1739684313.292,-42.969,-73.242,-41.992,-69.336,0.000,sab
1739684313.295,-52.246,-79.590,-44.922,-58.594,0.000,sab
1739684313.299,-58.105,-73.730,-39.551,-65.430,0.000,sab
1739684313.303,-42.480,-69.824,-34.180,-59.082,0.000,sab
1739684313.307,-38.574,-67.383,-33.203,-46.875,0.000,sab
1739684313.311,-46.387,-68.359,-39.551,-50.781,0.000,sab
1739684313.315,-48.340,-67.383,-42.969,-56.152,0.000,sab
1739684313.319,-50.293,-66.895,-38.574,-58.105,0.000,sab
1739684313.323,-51.758,-70.312,-37.598,-65.918,0.000,sab
1739684313.327,-56.641,-69.336,-36.133,-69.336,0.000,sab
1739684313.331,-57.617,-63.965,-32.715,-68.359,0.000,sab
1739684313.334,-59.082,-64.941,-29.297,-68.848,0.000,sab
1739684313.338,-48.828,-76.172,-35.156,-57.129,0.000,sab
1739684313.342,-40.039,-69.824,-33.203,-53.711,0.000,sab
1739684313.346,-51.270,-62.012,-26.855,-51.270,0.000,sab
1739684313.350,-41.992,-60.059,-29.785,-42.480,0.000,sab
1739684313.354,-35.645,-56.152,-32.227,-44.922,0.000,sab
1739684313.358,-39.551,-64.941,-32.715,-53.223,0.000,sab
1739684313.362,-40.527,-62.012,-31.738,-56.152,0.000,sab
1739684313.366,-48.828,-60.059,-31.738,-57.617,0.000,sab
1739684313.370,-43.457,-62.500,-28.320,-58.105,0.000,sab
1739684313.374,-40.527,-66.895,-30.762,-54.199,0.000,sab
1739684313.377,-48.828,-71.289,-32.715,-51.270,0.000,sab
1739684313.381,-45.898,-70.312,-35.156,-49.316,0.000,sab
1739684313.385,-39.551,-69.824,-36.621,-42.969,0.000,sab
1739684313.389,-36.133,-67.383,-27.344,-35.156,0.000,sab
1739684313.393,-29.785,-68.848,-22.461,-21.484,0.000,sab
1739684313.397,-19.043,-73.242,-25.391,-16.113,0.000,sab
