timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684416.678,-8.301,-52.734,-38.574,-110.840,0.000,FBH
1739684416.682,-5.859,-48.828,-31.738,-67.871,0.000,FBH
1739684416.686,-14.648,-43.945,-34.180,-40.527,0.000,FBH
1739684416.690,20.020,-40.527,-39.062,-22.461,0.000,FBH
1739684416.694,99.609,-32.227,-44.434,-33.691,0.000,FBH
1739684416.698,66.406,-29.785,-49.316,-46.875,0.000,FBH
1739684416.701,-77.637,-34.180,-43.457,-6.836,0.000,FBH
1739684416.705,-62.500,-27.832,-41.016,-30.273,0.000,FBH
1739684416.709,-16.113,-28.320,-43.457,-59.570,0.000,FBH
1739684416.713,-38.574,-28.809,-33.203,18.066,0.000,FBH
1739684416.717,-26.367,-20.996,-22.949,17.090,0.000,FBH
1739684416.721,-9.766,-20.996,-30.762,-81.543,0.000,FBH
1739684416.725,-3.906,-19.043,-33.203,-112.305,0.000,FBH
1739684416.729,-14.648,-13.184,-23.438,-62.012,0.000,FBH
1739684416.733,-22.949,-15.137,-21.973,-46.875,0.000,FBH
1739684416.737,-15.625,-13.672,-28.320,-48.828,0.000,FBH
1739684416.740,-16.602,-1.953,-26.855,-29.785,0.000,FBH
1739684416.744,-0.488,4.395,-22.949,-39.551,0.000,FBH
1739684416.748,11.230,7.812,-19.043,-76.660,0.000,FBH
1739684416.752,-32.715,7.812,-21.484,-77.148,0.000,FBH
1739684416.756,-59.082,-0.488,-22.949,-53.711,0.000,FBH
1739684416.760,-36.621,5.371,-13.184,-60.547,0.000,FBH
1739684416.764,11.230,13.672,-6.836,-71.289,0.000,FBH
1739684416.768,23.438,16.602,-15.137,-78.125,0.000,FBH
1739684416.772,-7.324,18.066,-16.113,-68.848,0.000,FBH
1739684416.776,16.113,39.551,-9.277,-39.062,0.000,FBH
1739684416.780,27.832,58.594,-10.254,14.160,0.000,FBH
1739684416.783,-45.898,63.965,-17.090,-32.227,0.000,FBH
1739684416.787,-75.684,68.848,-20.508,-134.277,0.000,FBH
1739684416.791,-49.316,64.453,-22.461,-132.324,0.000,FBH
1739684416.795,-107.422,57.129,-20.508,-105.957,0.000,FBH
1739684416.799,-130.371,50.781,-12.207,-56.152,0.000,FBH
1739684416.803,-44.434,42.969,-6.348,-43.457,0.000,FBH
1739684416.807,-11.719,46.875,-7.324,-134.766,0.000,FBH
1739684416.811,-43.457,52.734,-8.301,-144.531,0.000,FBH
1739684416.815,-49.805,50.293,1.953,-66.406,0.000,FBH
1739684416.819,5.859,56.641,9.277,-40.527,0.000,FBH
1739684416.823,52.246,65.918,7.324,-122.559,0.000,FBH
1739684416.826,53.223,70.801,5.859,-173.828,0.000,FBH
1739684416.830,7.324,76.172,11.719,-86.914,0.000,FBH
1739684416.834,-126.465,80.566,20.996,-80.566,0.000,FBH
1739684416.838,-149.902,84.473,20.020,-118.164,0.000,FBH
1739684416.842,-45.410,98.145,4.395,-133.789,0.000,FBH
1739684416.846,33.203,107.422,-5.371,-110.840,0.000,FBH
1739684416.850,43.945,109.863,4.395,-74.707,0.000,FBH
1739684416.854,-69.824,111.328,11.719,-62.500,0.000,FBH
1739684416.858,-136.719,105.957,8.789,-34.668,0.000,FBH
1739684416.862,-101.074,99.121,6.836,36.621,0.000,FBH
1739684416.865,-102.051,95.703,5.859,48.340,0.000,FBH
1739684416.869,-61.523,93.750,-1.953,-89.844,0.000,FBH
1739684416.873,-43.457,80.566,-15.137,-153.320,0.000,FBH
1739684416.877,-73.730,63.477,-13.672,-56.641,0.000,FBH
1739684416.881,-92.285,54.688,-4.395,-8.301,0.000,FBH
1739684416.885,-62.500,51.758,-3.418,-82.520,0.000,FBH
1739684416.889,16.113,50.293,-15.137,-141.602,0.000,FBH
1739684416.893,98.633,51.758,-20.508,-111.328,0.000,FBH
1739684416.897,196.289,55.664,-15.625,-65.918,0.000,FBH
1739684416.901,117.676,47.363,-15.137,-27.344,0.000,FBH
1739684416.904,-35.645,31.738,-11.230,4.395,0.000,FBH
1739684416.908,-111.328,24.902,-11.230,-26.367,0.000,FBH
1739684416.912,-175.781,17.090,-15.137,-138.184,0.000,FBH
1739684416.916,-103.516,9.277,-15.137,-147.949,0.000,FBH
1739684416.920,-119.629,8.301,-18.066,-82.031,0.000,FBH
1739684416.924,-199.707,-1.953,-15.137,35.156,0.000,FBH
1739684416.928,-127.441,-6.348,-8.789,168.945,0.000,FBH
1739684416.932,-105.469,-4.883,-11.230,229.492,0.000,FBH
1739684416.936,-125.977,-1.465,-22.461,49.316,0.000,FBH
1739684416.940,-84.961,12.207,-35.645,-255.371,0.000,FBH
1739684416.944,-30.762,24.902,-39.062,-241.699,0.000,FBH
1739684416.947,-15.625,26.855,-46.387,-146.973,0.000,FBH
1739684416.951,-42.480,21.973,-41.992,-129.395,0.000,FBH
1739684416.955,54.199,23.438,-31.250,-125.000,0.000,FBH
1739684416.959,140.137,21.484,-31.250,-93.750,0.000,FBH
