timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739683314.316,-4.395,-46.875,-41.504,-2.441,0.000,dhp
1739683314.320,-10.254,-39.062,-41.504,-21.484,0.000,dhp
1739683314.324,-18.066,-43.945,-44.922,-29.785,0.000,dhp
1739683314.328,-11.719,-48.340,-47.852,-36.621,0.000,dhp
1739683314.332,-17.578,-50.781,-46.875,-36.621,0.000,dhp
1739683314.335,-22.949,-62.012,-44.434,-37.598,0.000,dhp
1739683314.339,-15.625,-62.500,-43.457,-41.992,0.000,dhp
1739683314.343,-7.812,-63.965,-44.434,-39.062,0.000,dhp
1739683314.347,-2.930,-57.617,-37.109,-32.227,0.000,dhp
1739683314.351,-7.324,-49.316,-37.109,-25.879,0.000,dhp
1739683314.355,-7.812,-52.734,-45.410,-29.297,0.000,dhp
1739683314.359,-2.441,-51.270,-43.945,-25.391,0.000,dhp
1739683314.363,-6.836,-44.922,-42.480,-21.973,0.000,dhp
1739683314.367,-11.719,-45.410,-46.387,-29.297,0.000,dhp
1739683314.371,-7.324,-48.340,-46.875,-26.855,0.000,dhp
1739683314.374,-2.441,-48.828,-43.945,-25.391,0.000,dhp
1739683314.378,-11.230,-51.758,-39.551,-20.996,0.000,dhp
1739683314.382,-14.648,-52.246,-36.621,-4.395,0.000,dhp
1739683314.386,-11.719,-57.617,-43.457,-3.906,0.000,dhp
1739683314.390,-15.137,-62.988,-50.781,-14.648,0.000,dhp
1739683314.394,-21.973,-55.664,-45.898,-18.066,0.000,dhp
1739683314.398,-21.973,-54.688,-44.434,-19.531,0.000,dhp
1739683314.402,-13.184,-58.594,-48.828,-16.602,0.000,dhp
1739683314.406,-12.695,-58.594,-44.922,-12.695,0.000,dhp
1739683314.410,-19.531,-56.641,-41.992,-14.648,0.000,dhp
1739683314.413,-18.066,-58.105,-42.480,-10.254,0.000,dhp
1739683314.417,-16.113,-60.059,-45.898,-15.625,0.000,dhp
1739683314.421,-26.367,-53.223,-49.316,-32.715,0.000,dhp
1739683314.425,-36.133,-51.270,-46.387,-33.691,0.000,dhp
1739683314.429,-36.133,-53.711,-47.363,-35.645,0.000,dhp
1739683314.433,-27.344,-61.523,-51.758,-39.062,0.000,dhp
1739683314.437,-29.297,-49.316,-46.387,-39.062,0.000,dhp
1739683314.441,-37.598,-37.598,-42.969,-41.016,0.000,dhp
1739683314.445,-39.062,-41.992,-45.410,-39.551,0.000,dhp
1739683314.449,-33.203,-44.922,-45.898,-36.133,0.000,dhp
1739683314.452,-28.320,-45.898,-46.875,-29.785,0.000,dhp
1739683314.456,-23.926,-41.992,-49.316,-30.762,0.000,dhp
1739683314.460,-26.367,-41.992,-55.664,-35.156,0.000,dhp
1739683314.464,-36.133,-48.828,-56.152,-37.109,0.000,dhp
1739683314.468,-36.621,-47.852,-49.316,-29.785,0.000,dhp
1739683314.472,-37.109,-43.945,-48.828,-24.902,0.000,dhp
1739683314.476,-42.969,-51.758,-53.223,-29.785,0.000,dhp
1739683314.480,-43.457,-55.176,-51.270,-26.855,0.000,dhp
1739683314.484,-48.340,-54.688,-50.293,-28.320,0.000,dhp
1739683314.488,-43.945,-52.734,-54.199,-30.273,0.000,dhp
1739683314.491,-42.969,-44.434,-49.316,-25.391,0.000,dhp
1739683314.495,-44.434,-43.945,-47.363,-20.508,0.000,dhp
1739683314.499,-46.875,-49.805,-44.922,-16.602,0.000,dhp
1739683314.503,-52.246,-54.199,-41.016,-25.391,0.000,dhp
1739683314.507,-46.387,-57.129,-43.945,-35.645,0.000,dhp
1739683314.511,-38.086,-52.734,-52.246,-41.016,0.000,dhp
1739683314.515,-35.645,-47.852,-52.246,-38.086,0.000,dhp
1739683314.519,-36.133,-47.363,-40.527,-26.367,0.000,dhp
1739683314.523,-39.062,-50.781,-45.898,-26.367,0.000,dhp
1739683314.527,-33.691,-47.363,-54.199,-32.227,0.000,dhp
1739683314.530,-30.273,-44.922,-46.387,-32.227,0.000,dhp
1739683314.534,-37.598,-52.246,-41.504,-34.668,0.000,dhp
1739683314.538,-44.434,-57.617,-42.969,-33.203,0.000,dhp
1739683314.542,-42.480,-50.781,-46.387,-36.133,0.000,dhp
1739683314.546,-28.320,-44.922,-52.246,-31.250,0.000,dhp
1739683314.550,-21.973,-51.270,-55.176,-21.484,0.000,dhp
1739683314.554,-23.926,-52.246,-45.410,-18.066,0.000,dhp
1739683314.558,-21.973,-43.457,-41.504,-25.391,0.000,dhp
1739683314.562,-22.949,-41.992,-40.527,-33.203,0.000,dhp
1739683314.566,-19.531,-45.898,-40.039,-20.020,0.000,dhp
1739683314.569,-13.672,-53.223,-43.457,-14.160,0.000,dhp
1739683314.573,-19.531,-54.688,-44.434,-19.531,0.000,dhp
1739683314.577,-23.926,-45.898,-49.316,-24.414,0.000,dhp
1739683314.581,-15.625,-40.039,-54.199,-25.391,0.000,dhp
1739683314.585,-3.906,-40.527,-53.223,-18.555,0.000,dhp
1739683314.589,-3.418,-43.457,-48.340,-23.438,0.000,dhp
1739683314.593,-10.742,-46.387,-40.527,-21.484,0.000,dhp
1739683314.597,-6.348,-48.828,-40.527,-11.719,0.000,dhp
1739683314.601,-7.324,-46.387,-47.852,-12.695,0.000,dhp
1739683314.605,-15.625,-40.039,-45.898,-9.277,0.000,dhp
1739683314.609,-12.695,-42.480,-39.551,-6.836,0.000,dhp
1739683314.612,-20.508,-48.828,-41.992,-12.695,0.000,dhp
1739683314.616,-24.902,-47.852,-51.758,-15.625,0.000,dhp
1739683314.620,-18.066,-44.434,-52.734,-19.043,0.000,dhp
1739683314.624,-18.066,-40.039,-45.898,-16.602,0.000,dhp
1739683314.628,-9.277,-43.945,-39.551,0.977,0.000,dhp
1739683314.632,-10.742,-41.016,-44.922,-1.953,0.000,dhp
1739683314.636,-13.672,-36.621,-50.293,-19.043,0.000,dhp
1739683314.640,-13.672,-37.598,-47.852,-22.461,0.000,dhp
1739683314.644,-25.879,-36.133,-43.457,-21.973,0.000,dhp
1739683314.648,-29.297,-41.016,-39.062,-16.113,0.000,dhp
1739683314.651,-16.602,-44.434,-40.039,-16.602,0.000,dhp
1739683314.655,-18.555,-42.480,-46.875,-19.043,0.000,dhp
1739683314.659,-19.043,-39.551,-47.852,-18.066,0.000,dhp
1739683314.663,-17.578,-43.457,-46.875,-18.066,0.000,dhp
1739683314.667,-21.973,-49.805,-49.316,-19.043,0.000,dhp
1739683314.671,-14.648,-52.734,-53.711,-12.695,0.000,dhp
1739683314.675,-12.695,-55.664,-51.270,3.418,0.000,dhp
1739683314.679,-18.066,-52.246,-46.387,-3.906,0.000,dhp
1739683314.683,-17.090,-52.734,-44.922,-13.184,0.000,dhp
1739683314.686,-13.672,-51.758,-44.922,-4.395,0.000,dhp
1739683314.690,-19.531,-45.898,-43.457,-3.418,0.000,dhp
1739683314.694,-19.531,-42.480,-40.527,-5.859,0.000,dhp
1739683314.698,-11.230,-45.898,-41.016,-1.953,0.000,dhp
1739683314.702,-7.812,-48.340,-39.551,-2.441,0.000,dhp
1739683314.706,-8.301,-49.316,-38.086,1.465,0.000,dhp
1739683314.710,-10.742,-47.363,-40.527,3.906,0.000,dhp
1739683314.714,-22.461,-49.316,-42.480,0.000,0.000,dhp
1739683314.718,-19.043,-51.758,-45.410,-0.488,0.000,dhp
1739683314.722,-13.672,-46.387,-46.875,-17.578,0.000,dhp
1739683314.725,-20.996,-43.457,-43.457,-21.973,0.000,dhp
1739683314.729,-11.230,-39.551,-40.039,-13.184,0.000,dhp
1739683314.733,-4.883,-38.086,-41.016,-18.066,0.000,dhp
1739683314.737,-10.254,-37.109,-38.574,-13.184,0.000,dhp
1739683314.741,-10.254,-37.109,-39.551,-4.883,0.000,dhp
1739683314.745,-14.160,-45.410,-46.875,-10.742,0.000,dhp
1739683314.749,-17.578,-46.875,-42.480,-12.207,0.000,dhp
1739683314.753,-19.531,-46.875,-43.457,-12.695,0.000,dhp
1739683314.757,-16.113,-45.410,-43.457,-6.836,0.000,dhp
1739683314.761,-9.766,-42.969,-42.480,3.906,0.000,dhp
1739683314.765,-9.766,-45.898,-41.504,6.348,0.000,dhp
1739683314.768,-5.859,-44.922,-34.180,2.930,0.000,dhp
1739683314.772,0.488,-42.969,-39.551,0.488,0.000,dhp
1739683314.776,-2.441,-44.922,-45.898,-2.441,0.000,dhp
1739683314.780,1.465,-43.457,-40.527,-0.977,0.000,dhp
1739683314.784,-3.418,-42.480,-39.062,-5.859,0.000,dhp
1739683314.788,-15.625,-48.828,-42.969,-16.113,0.000,dhp
1739683314.792,-10.742,-47.363,-41.504,-13.672,0.000,dhp
1739683314.796,-9.277,-42.969,-41.016,-11.230,0.000,dhp
1739683314.800,-11.230,-46.387,-44.922,-11.719,0.000,dhp
1739683314.804,-10.254,-52.246,-45.898,-18.066,0.000,dhp
1739683314.807,-12.695,-54.199,-45.410,-17.090,0.000,dhp
1739683314.811,-24.414,-48.340,-42.969,-13.184,0.000,dhp
1739683314.815,-30.762,-45.898,-40.039,-21.484,0.000,dhp
1739683314.819,-28.809,-48.340,-40.039,-27.344,0.000,dhp
1739683314.823,-30.273,-49.805,-42.480,-32.227,0.000,dhp
1739683314.827,-33.691,-54.199,-46.387,-32.227,0.000,dhp
1739683314.831,-33.203,-58.594,-48.340,-31.250,0.000,dhp
1739683314.835,-27.344,-56.152,-48.828,-25.879,0.000,dhp
1739683314.839,-25.391,-53.711,-48.828,-20.020,0.000,dhp
1739683314.843,-27.832,-52.734,-48.340,-13.672,0.000,dhp
1739683314.846,-18.555,-49.805,-44.922,-9.766,0.000,dhp
1739683314.850,-15.625,-50.293,-42.480,-15.137,0.000,dhp
1739683314.854,-18.066,-51.270,-38.574,-20.996,0.000,dhp
1739683314.858,-17.090,-45.410,-37.109,-20.508,0.000,dhp
1739683314.862,-21.973,-47.852,-38.574,-17.090,0.000,dhp
1739683314.866,-20.996,-52.246,-40.039,-9.766,0.000,dhp
1739683314.870,-19.531,-48.828,-40.527,-6.348,0.000,dhp
1739683314.874,-11.230,-46.387,-35.156,0.977,0.000,dhp
1739683314.878,-7.324,-45.410,-34.668,6.348,0.000,dhp
1739683314.882,-13.672,-47.363,-37.598,5.859,0.000,dhp
1739683314.885,-17.578,-41.992,-39.062,2.930,0.000,dhp
1739683314.889,-18.066,-42.969,-40.527,2.930,0.000,dhp
1739683314.893,-21.973,-48.340,-40.039,4.395,0.000,dhp
1739683314.897,-26.855,-51.270,-41.504,5.371,0.000,dhp
1739683314.901,-33.691,-46.875,-41.016,-1.953,0.000,dhp
1739683314.905,-34.180,-39.551,-39.551,-11.719,0.000,dhp
1739683314.909,-32.715,-38.086,-38.574,-12.695,0.000,dhp
1739683314.913,-27.832,-39.062,-39.551,-7.812,0.000,dhp
1739683314.917,-38.086,-43.457,-39.062,-16.113,0.000,dhp
1739683314.921,-35.645,-41.504,-38.574,-25.391,0.000,dhp
1739683314.924,-31.250,-39.551,-43.945,-23.926,0.000,dhp
1739683314.928,-39.062,-41.016,-47.363,-26.367,0.000,dhp
1739683314.932,-28.320,-40.527,-46.387,-29.297,0.000,dhp
1739683314.936,-19.531,-39.062,-45.410,-32.715,0.000,dhp
1739683314.940,-29.785,-40.527,-45.898,-23.926,0.000,dhp
1739683314.944,-25.879,-49.316,-43.945,-17.090,0.000,dhp
1739683314.948,-12.207,-48.340,-41.016,-28.320,0.000,dhp
1739683314.952,-8.789,-43.945,-41.504,-27.344,0.000,dhp
1739683314.956,-19.043,-44.434,-41.016,-21.973,0.000,dhp
1739683314.960,-25.391,-41.992,-40.527,-22.461,0.000,dhp
1739683314.963,-22.949,-40.039,-38.086,-24.902,0.000,dhp
1739683314.967,-13.672,-41.016,-36.621,-19.531,0.000,dhp
1739683314.971,-9.277,-39.062,-37.109,-9.766,0.000,dhp
1739683314.975,-8.789,-33.203,-36.621,-6.348,0.000,dhp
1739683314.979,-7.812,-30.273,-34.180,0.488,0.000,dhp
1739683314.983,-8.789,-36.133,-32.227,-3.906,0.000,dhp
1739683314.987,-17.090,-41.504,-37.598,-10.742,0.000,dhp
1739683314.991,-24.902,-43.945,-42.480,-7.324,0.000,dhp
1739683314.995,-22.949,-44.922,-41.504,-15.137,0.000,dhp
1739683314.999,-25.391,-45.410,-42.969,-23.926,0.000,dhp
1739683315.002,-25.391,-50.293,-44.922,-17.578,0.000,dhp
1739683315.006,-32.227,-46.875,-42.969,-22.461,0.000,dhp
1739683315.010,-32.715,-40.039,-38.574,-22.461,0.000,dhp
1739683315.014,-30.762,-46.387,-43.457,-32.715,0.000,dhp
1739683315.018,-38.574,-43.457,-44.922,-46.387,0.000,dhp
1739683315.022,-41.504,-38.086,-44.922,-46.875,0.000,dhp
1739683315.026,-35.645,-42.480,-46.875,-43.945,0.000,dhp
1739683315.030,-36.133,-48.828,-44.922,-37.598,0.000,dhp
1739683315.034,-35.645,-52.734,-43.945,-32.715,0.000,dhp
1739683315.038,-32.227,-54.688,-46.875,-32.227,0.000,dhp
1739683315.041,-34.180,-54.199,-45.410,-33.203,0.000,dhp
1739683315.045,-33.203,-48.340,-47.363,-27.344,0.000,dhp
1739683315.049,-30.762,-44.434,-51.270,-28.320,0.000,dhp
1739683315.053,-34.668,-39.551,-50.781,-37.598,0.000,dhp
1739683315.057,-35.156,-41.016,-45.898,-34.180,0.000,dhp
1739683315.061,-34.668,-44.434,-42.480,-34.180,0.000,dhp
1739683315.065,-27.832,-42.969,-47.852,-36.621,0.000,dhp
1739683315.069,-28.320,-42.480,-46.875,-42.969,0.000,dhp
