timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739683669.259,-62.500,-49.316,-35.645,-28.809,0.000,dhp
1739683669.263,-76.172,-55.176,-36.621,-37.109,0.000,dhp
1739683669.267,-82.031,-55.664,-37.598,-44.922,0.000,dhp
1739683669.271,-77.148,-52.734,-37.109,-42.480,0.000,dhp
1739683669.275,-77.637,-47.363,-39.062,-38.086,0.000,dhp
1739683669.279,-75.684,-48.828,-35.156,-40.527,0.000,dhp
1739683669.283,-68.848,-54.199,-34.668,-40.527,0.000,dhp
1739683669.287,-61.523,-50.781,-40.039,-39.551,0.000,dhp
1739683669.291,-41.504,-48.340,-36.133,-32.227,0.000,dhp
1739683669.295,-34.668,-50.293,-32.227,-24.902,0.000,dhp
1739683669.298,-42.969,-45.410,-27.344,-24.902,0.000,dhp
1739683669.302,-41.504,-45.410,-29.297,-25.391,0.000,dhp
1739683669.306,-37.109,-51.758,-34.668,-21.973,0.000,dhp
1739683669.310,-37.109,-49.805,-37.109,-24.902,0.000,dhp
1739683669.314,-27.344,-45.898,-33.203,-23.438,0.000,dhp
1739683669.318,-17.578,-45.410,-29.297,-17.090,0.000,dhp
1739683669.322,-13.672,-39.551,-31.250,-13.184,0.000,dhp
1739683669.326,-6.348,-39.062,-26.855,-12.207,0.000,dhp
1739683669.330,-12.207,-45.410,-24.902,-22.949,0.000,dhp
1739683669.334,-18.066,-42.480,-27.344,-28.320,0.000,dhp
1739683669.337,-14.160,-41.504,-27.832,-18.555,0.000,dhp
1739683669.341,-16.113,-50.781,-37.598,-20.996,0.000,dhp
1739683669.345,-23.438,-50.781,-46.387,-32.227,0.000,dhp
1739683669.349,-26.367,-43.457,-42.969,-31.738,0.000,dhp
1739683669.353,-28.809,-46.387,-37.109,-30.273,0.000,dhp
1739683669.357,-28.320,-49.805,-36.621,-39.551,0.000,dhp
1739683669.361,-25.391,-45.898,-36.621,-38.574,0.000,dhp
1739683669.365,-28.320,-46.875,-39.062,-34.180,0.000,dhp
1739683669.369,-31.738,-52.246,-44.434,-39.551,0.000,dhp
1739683669.373,-28.809,-51.758,-39.062,-43.945,0.000,dhp
1739683669.376,-26.855,-47.852,-33.203,-42.480,0.000,dhp
1739683669.380,-27.832,-51.270,-42.969,-46.387,0.000,dhp
1739683669.384,-31.250,-54.199,-43.945,-45.898,0.000,dhp
1739683669.388,-36.621,-53.223,-35.156,-35.645,0.000,dhp
1739683669.392,-33.203,-46.387,-35.156,-26.855,0.000,dhp
1739683669.396,-23.926,-41.016,-34.668,-22.461,0.000,dhp
1739683669.400,-25.391,-46.875,-35.156,-11.230,0.000,dhp
1739683669.404,-25.879,-53.223,-34.668,-3.906,0.000,dhp
1739683669.408,-25.879,-45.410,-31.738,-16.602,0.000,dhp
1739683669.412,-23.438,-41.016,-32.715,-18.555,0.000,dhp
1739683669.416,-18.066,-44.434,-32.227,-18.066,0.000,dhp
1739683669.419,-12.695,-48.828,-35.156,-25.391,0.000,dhp
1739683669.423,-12.695,-42.480,-31.738,-21.484,0.000,dhp
1739683669.427,-13.672,-35.156,-30.273,-20.508,0.000,dhp
1739683669.431,-13.672,-40.527,-35.156,-18.555,0.000,dhp
1739683669.435,-22.461,-40.039,-34.668,-19.043,0.000,dhp
1739683669.439,-24.414,-38.574,-33.691,-22.949,0.000,dhp
1739683669.443,-21.973,-50.781,-34.180,-16.602,0.000,dhp
1739683669.447,-23.926,-55.664,-32.715,-21.484,0.000,dhp
1739683669.451,-24.414,-50.781,-35.156,-31.250,0.000,dhp
1739683669.455,-28.320,-44.922,-36.621,-36.621,0.000,dhp
1739683669.458,-42.480,-45.898,-38.574,-40.039,0.000,dhp
1739683669.462,-47.852,-43.457,-42.480,-40.527,0.000,dhp
1739683669.466,-48.828,-37.598,-44.434,-41.992,0.000,dhp
1739683669.470,-46.875,-33.203,-40.039,-41.016,0.000,dhp
1739683669.474,-38.574,-32.227,-35.156,-36.621,0.000,dhp
1739683669.478,-44.434,-37.109,-37.598,-29.785,0.000,dhp
1739683669.482,-45.410,-35.645,-40.039,-37.109,0.000,dhp
1739683669.486,-40.527,-40.527,-40.039,-39.062,0.000,dhp
1739683669.490,-34.180,-45.410,-40.527,-26.855,0.000,dhp
1739683669.494,-28.320,-40.527,-36.133,-22.461,0.000,dhp
1739683669.498,-29.297,-40.039,-34.668,-29.297,0.000,dhp
1739683669.501,-27.832,-37.598,-36.133,-29.297,0.000,dhp
1739683669.505,-19.531,-31.250,-34.668,-19.531,0.000,dhp
1739683669.509,-21.973,-35.645,-34.180,-20.020,0.000,dhp
1739683669.513,-30.273,-48.340,-40.039,-27.344,0.000,dhp
1739683669.517,-30.273,-49.805,-45.410,-34.180,0.000,dhp
1739683669.521,-22.461,-43.457,-43.457,-27.344,0.000,dhp
1739683669.525,-22.461,-42.480,-41.504,-20.996,0.000,dhp
1739683669.529,-21.973,-35.645,-39.062,-30.762,0.000,dhp
1739683669.533,-21.973,-33.203,-35.156,-29.297,0.000,dhp
1739683669.536,-26.855,-37.109,-36.621,-25.879,0.000,dhp
1739683669.540,-27.344,-39.062,-35.645,-30.273,0.000,dhp
1739683669.544,-31.738,-43.945,-33.691,-35.156,0.000,dhp
1739683669.548,-35.645,-49.316,-38.086,-37.109,0.000,dhp
1739683669.552,-33.203,-52.246,-34.668,-33.203,0.000,dhp
1739683669.556,-33.203,-50.293,-28.809,-31.738,0.000,dhp
1739683669.560,-36.133,-48.828,-30.762,-32.227,0.000,dhp
1739683669.564,-32.715,-45.410,-30.762,-27.344,0.000,dhp
1739683669.568,-28.320,-38.086,-27.344,-25.391,0.000,dhp
1739683669.572,-31.738,-34.180,-26.855,-27.344,0.000,dhp
1739683669.576,-33.691,-34.180,-30.273,-22.949,0.000,dhp
1739683669.579,-30.762,-40.039,-39.062,-21.484,0.000,dhp
1739683669.583,-30.273,-45.898,-42.480,-25.879,0.000,dhp
1739683669.587,-31.250,-46.387,-42.480,-32.715,0.000,dhp
1739683669.591,-26.367,-45.410,-41.016,-27.344,0.000,dhp
1739683669.595,-17.578,-48.340,-41.016,-21.484,0.000,dhp
1739683669.599,-19.531,-50.293,-43.945,-27.832,0.000,dhp
1739683669.603,-21.973,-43.945,-40.527,-26.855,0.000,dhp
1739683669.607,-22.461,-41.016,-38.574,-20.996,0.000,dhp
1739683669.611,-25.879,-48.340,-46.875,-22.461,0.000,dhp
1739683669.615,-27.832,-48.340,-47.852,-25.879,0.000,dhp
1739683669.618,-27.344,-43.945,-39.551,-33.203,0.000,dhp
1739683669.622,-30.762,-47.363,-40.039,-29.785,0.000,dhp
1739683669.626,-30.273,-47.363,-42.969,-26.855,0.000,dhp
1739683669.630,-23.438,-47.363,-39.062,-32.227,0.000,dhp
1739683669.634,-27.832,-46.875,-37.598,-37.109,0.000,dhp
1739683669.638,-30.273,-52.246,-39.062,-42.969,0.000,dhp
1739683669.642,-32.715,-54.199,-37.598,-41.992,0.000,dhp
1739683669.646,-28.809,-52.734,-40.039,-39.062,0.000,dhp
1739683669.650,-22.461,-59.082,-41.504,-32.715,0.000,dhp
1739683669.654,-26.855,-61.523,-41.992,-27.832,0.000,dhp
1739683669.658,-29.297,-62.012,-43.457,-31.250,0.000,dhp
1739683669.661,-24.902,-54.688,-41.504,-40.039,0.000,dhp
1739683669.665,-18.066,-50.293,-38.086,-39.062,0.000,dhp
1739683669.669,-16.602,-57.129,-39.062,-36.133,0.000,dhp
1739683669.673,-22.949,-51.270,-41.504,-38.086,0.000,dhp
1739683669.677,-30.273,-44.922,-39.062,-39.062,0.000,dhp
1739683669.681,-26.855,-49.805,-34.180,-34.180,0.000,dhp
1739683669.685,-18.066,-48.828,-33.203,-29.297,0.000,dhp
1739683669.689,-18.066,-40.527,-32.227,-31.738,0.000,dhp
1739683669.693,-24.902,-35.645,-27.832,-32.715,0.000,dhp
1739683669.697,-25.391,-39.551,-30.273,-30.762,0.000,dhp
1739683669.700,-14.648,-41.504,-33.203,-27.344,0.000,dhp
1739683669.704,-14.648,-38.086,-31.738,-26.855,0.000,dhp
1739683669.708,-21.973,-38.574,-32.715,-27.344,0.000,dhp
1739683669.712,-24.414,-40.039,-36.133,-26.367,0.000,dhp
1739683669.716,-23.926,-40.527,-48.828,-28.320,0.000,dhp
1739683669.720,-20.020,-40.527,-46.387,-25.391,0.000,dhp
1739683669.724,-17.578,-42.480,-42.480,-28.320,0.000,dhp
1739683669.728,-18.066,-47.852,-44.922,-30.762,0.000,dhp
1739683669.732,-20.508,-40.039,-37.598,-29.297,0.000,dhp
1739683669.736,-25.879,-31.250,-39.062,-33.203,0.000,dhp
1739683669.740,-24.414,-33.691,-44.434,-39.551,0.000,dhp
1739683669.743,-20.020,-36.621,-44.922,-36.621,0.000,dhp
1739683669.747,-25.391,-39.551,-43.457,-34.180,0.000,dhp
1739683669.751,-25.879,-39.551,-43.457,-33.691,0.000,dhp
1739683669.755,-23.926,-36.621,-37.598,-30.273,0.000,dhp
1739683669.759,-19.043,-38.086,-34.668,-32.715,0.000,dhp
1739683669.763,-15.625,-35.156,-31.738,-27.344,0.000,dhp
1739683669.767,-23.926,-29.785,-26.367,-30.273,0.000,dhp
1739683669.771,-28.320,-35.156,-31.250,-31.738,0.000,dhp
1739683669.775,-27.344,-39.062,-36.133,-28.809,0.000,dhp
1739683669.779,-34.668,-38.086,-37.109,-31.250,0.000,dhp
1739683669.782,-39.062,-36.133,-40.039,-26.855,0.000,dhp
1739683669.786,-31.250,-41.504,-37.109,-21.484,0.000,dhp
1739683669.790,-29.297,-49.316,-38.086,-21.973,0.000,dhp
1739683669.794,-26.367,-49.316,-41.016,-24.902,0.000,dhp
1739683669.798,-26.855,-44.922,-36.133,-28.809,0.000,dhp
1739683669.802,-38.086,-47.852,-37.598,-33.691,0.000,dhp
1739683669.806,-31.738,-54.199,-38.086,-29.785,0.000,dhp
1739683669.810,-23.926,-41.016,-36.133,-24.414,0.000,dhp
1739683669.814,-29.297,-33.691,-39.551,-29.785,0.000,dhp
1739683669.818,-24.414,-40.527,-40.527,-26.855,0.000,dhp
1739683669.822,-32.227,-46.875,-39.551,-25.879,0.000,dhp
1739683669.825,-36.621,-48.340,-38.086,-27.832,0.000,dhp
1739683669.829,-38.086,-46.875,-32.715,-25.879,0.000,dhp
1739683669.833,-35.645,-41.504,-34.668,-22.949,0.000,dhp
1739683669.837,-22.949,-41.504,-39.551,-20.996,0.000,dhp
1739683669.841,-17.578,-42.969,-36.621,-20.996,0.000,dhp
1739683669.845,-20.020,-39.551,-34.180,-27.832,0.000,dhp
1739683669.849,-18.066,-36.133,-34.668,-21.484,0.000,dhp
1739683669.853,-12.695,-39.551,-36.621,-10.254,0.000,dhp
1739683669.857,-18.555,-35.645,-32.227,-19.043,0.000,dhp
1739683669.860,-27.344,-30.762,-30.762,-27.344,0.000,dhp
1739683669.864,-27.344,-41.016,-32.715,-26.367,0.000,dhp
1739683669.868,-23.438,-47.852,-29.297,-19.531,0.000,dhp
1739683669.872,-23.438,-37.109,-31.250,-21.973,0.000,dhp
