timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684502.198,-28.809,-29.785,-30.762,-23.926,0.000,FBH
1739684502.202,-18.066,-34.668,-30.273,-20.996,0.000,FBH
1739684502.205,-16.602,-41.992,-32.227,-8.301,0.000,FBH
1739684502.209,-26.855,-43.945,-32.227,-6.348,0.000,FBH
1739684502.213,-27.344,-42.480,-33.203,-26.367,0.000,FBH
1739684502.217,-17.578,-38.086,-33.691,-19.531,0.000,FBH
1739684502.221,-11.719,-35.645,-28.320,-14.160,0.000,FBH
1739684502.225,-21.484,-34.180,-23.438,-20.996,0.000,FBH
1739684502.229,-28.320,-31.738,-20.508,-15.625,0.000,FBH
1739684502.233,-21.973,-32.227,-22.461,-10.742,0.000,FBH
1739684502.237,2.441,-32.227,-24.414,-1.465,0.000,FBH
1739684502.240,6.348,-33.691,-25.879,-6.348,0.000,FBH
1739684502.244,-8.789,-34.668,-24.414,-16.602,0.000,FBH
1739684502.248,-7.324,-32.715,-26.855,-9.766,0.000,FBH
1739684502.252,-4.395,-33.691,-33.203,-4.883,0.000,FBH
1739684502.256,-1.465,-31.738,-31.250,6.348,0.000,FBH
1739684502.260,0.488,-31.250,-26.855,6.348,0.000,FBH
1739684502.264,-8.789,-35.156,-25.879,0.977,0.000,FBH
1739684502.268,-6.348,-35.645,-32.715,4.395,0.000,FBH
1739684502.272,-13.672,-34.180,-33.691,2.930,0.000,FBH
1739684502.276,-13.184,-36.621,-30.762,2.930,0.000,FBH
1739684502.280,-6.348,-35.156,-29.785,3.418,0.000,FBH
1739684502.283,-7.812,-33.203,-30.762,2.441,0.000,FBH
1739684502.287,-9.766,-36.133,-29.785,-2.441,0.000,FBH
1739684502.291,-5.371,-38.086,-25.391,-0.488,0.000,FBH
1739684502.295,4.395,-37.109,-29.297,-4.395,0.000,FBH
1739684502.299,-24.414,-39.551,-28.320,-9.277,0.000,FBH
1739684502.303,-55.176,-41.504,-26.855,-15.625,0.000,FBH
1739684502.307,-44.434,-41.504,-27.344,-21.484,0.000,FBH
1739684502.311,-34.668,-47.852,-26.367,-11.230,0.000,FBH
1739684502.315,-34.668,-47.363,-25.879,-11.719,0.000,FBH
1739684502.319,-23.438,-36.133,-17.578,-18.555,0.000,FBH
1739684502.323,-18.066,-33.203,-14.648,-20.020,0.000,FBH
1739684502.326,-28.809,-39.551,-24.414,-15.137,0.000,FBH
1739684502.330,-36.133,-40.039,-25.391,-21.484,0.000,FBH
1739684502.334,-43.457,-34.668,-20.996,-38.574,0.000,FBH
1739684502.338,-50.781,-38.574,-21.973,-39.551,0.000,FBH
1739684502.342,-45.898,-39.551,-23.438,-29.785,0.000,FBH
1739684502.346,-25.879,-34.668,-22.949,-20.508,0.000,FBH
1739684502.350,-32.227,-37.598,-21.973,-24.414,0.000,FBH
1739684502.354,-35.645,-43.457,-24.902,-20.996,0.000,FBH
1739684502.358,-23.438,-45.898,-29.297,-15.625,0.000,FBH
