timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739682893.169,-23.438,-28.320,-33.203,-12.695,0.000,null
1739682893.173,-22.949,-28.320,-35.156,-13.672,0.000,null
1739682893.177,-29.297,-31.250,-36.133,-13.672,0.000,null
1739682893.181,-27.832,-27.832,-36.133,-15.137,0.000,null
1739682893.185,-26.855,-30.273,-38.086,-23.438,0.000,null
1739682893.188,-30.273,-37.598,-39.551,-29.297,0.000,null
1739682893.192,-33.203,-33.203,-40.039,-29.297,0.000,null
1739682893.196,-33.691,-24.414,-37.109,-29.785,0.000,null
1739682893.200,-31.738,-33.691,-33.203,-18.555,0.000,null
1739682893.204,-29.297,-39.062,-37.109,-13.672,0.000,null
1739682893.208,-30.273,-34.668,-39.551,-15.137,0.000,null
1739682893.212,-18.555,-37.598,-35.645,-5.371,0.000,null
1739682893.216,-18.555,-36.133,-36.133,-0.488,0.000,null
1739682893.220,-30.273,-31.250,-34.180,-15.137,0.000,null
1739682893.224,-35.645,-33.203,-32.227,-18.555,0.000,null
1739682893.227,-39.062,-36.133,-31.738,-14.648,0.000,null
1739682893.231,-39.062,-34.180,-30.762,-21.484,0.000,null
1739682893.235,-21.973,-39.551,-32.227,-20.508,0.000,null
1739682893.239,-11.230,-41.992,-32.715,-19.043,0.000,null
1739682893.243,-21.484,-35.645,-36.621,-21.484,0.000,null
1739682893.247,-31.250,-34.668,-37.109,-20.508,0.000,null
1739682893.251,-33.203,-35.156,-37.109,-24.414,0.000,null
1739682893.255,-32.715,-32.715,-39.551,-25.391,0.000,null
1739682893.259,-31.250,-36.133,-37.598,-23.926,0.000,null
1739682893.262,-25.879,-33.203,-36.133,-25.879,0.000,null
1739682893.266,-32.227,-27.832,-36.621,-32.227,0.000,null
1739682893.270,-31.738,-33.691,-34.668,-36.133,0.000,null
1739682893.274,-24.902,-38.574,-36.621,-36.133,0.000,null
1739682893.278,-28.320,-40.039,-41.016,-34.180,0.000,null
1739682893.282,-33.203,-41.016,-41.016,-32.227,0.000,null
1739682893.286,-39.062,-41.992,-38.574,-33.203,0.000,null
1739682893.290,-28.320,-43.457,-32.715,-22.461,0.000,null
1739682893.294,-27.832,-42.969,-32.715,-31.738,0.000,null
1739682893.297,-34.180,-34.668,-36.133,-44.434,0.000,null
1739682893.301,-31.250,-34.180,-39.062,-42.480,0.000,null
1739682893.305,-28.809,-44.434,-41.016,-43.945,0.000,null
1739682893.309,-23.438,-47.363,-41.016,-43.945,0.000,null
1739682893.313,-17.090,-43.457,-39.551,-36.133,0.000,null
1739682893.317,-20.508,-43.945,-39.551,-33.203,0.000,null
1739682893.321,-27.832,-41.016,-41.504,-34.668,0.000,null
1739682893.325,-31.250,-38.086,-42.969,-32.227,0.000,null
1739682893.329,-34.180,-45.410,-41.504,-23.438,0.000,null
1739682893.332,-38.574,-43.457,-40.527,-26.367,0.000,null
1739682893.336,-40.527,-41.992,-40.527,-33.203,0.000,null
1739682893.340,-41.992,-38.574,-38.574,-27.832,0.000,null
1739682893.344,-30.762,-38.574,-37.598,-16.602,0.000,null
