timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684213.174,-40.039,-46.387,-44.434,-57.617,0.000,sab
1739684213.178,-45.410,-40.039,-45.898,-64.941,0.000,sab
1739684213.182,-50.781,-36.133,-51.758,-77.637,0.000,sab
1739684213.186,-57.617,-41.504,-56.641,-80.566,0.000,sab
1739684213.190,-66.895,-42.969,-49.316,-77.148,0.000,sab
1739684213.193,-62.988,-40.039,-37.598,-77.148,0.000,sab
1739684213.197,-54.688,-37.109,-34.180,-78.125,0.000,sab
1739684213.201,-52.246,-38.086,-35.156,-78.125,0.000,sab
1739684213.205,-48.340,-41.992,-32.227,-69.336,0.000,sab
1739684213.209,-44.922,-38.086,-25.879,-63.965,0.000,sab
1739684213.213,-39.551,-36.621,-22.949,-53.223,0.000,sab
1739684213.217,-41.504,-41.992,-30.762,-54.199,0.000,sab
1739684213.221,-50.293,-42.969,-37.598,-61.035,0.000,sab
1739684213.225,-53.223,-42.480,-35.645,-57.617,0.000,sab
1739684213.229,-39.062,-41.504,-37.109,-55.664,0.000,sab
1739684213.233,-25.391,-40.039,-38.086,-51.270,0.000,sab
1739684213.236,-22.461,-38.086,-40.039,-41.016,0.000,sab
1739684213.240,-19.531,-36.621,-41.504,-32.227,0.000,sab
1739684213.244,-23.926,-41.992,-37.598,-22.949,0.000,sab
1739684213.248,-23.926,-40.039,-39.551,-14.648,0.000,sab
1739684213.252,-24.902,-36.133,-38.086,-20.996,0.000,sab
1739684213.256,-23.926,-33.691,-30.273,-28.320,0.000,sab
1739684213.260,-23.438,-39.062,-33.203,-20.508,0.000,sab
1739684213.264,-26.367,-44.434,-34.668,-20.020,0.000,sab
1739684213.268,-25.391,-37.598,-30.762,-20.508,0.000,sab
1739684213.272,-16.602,-34.180,-27.832,-10.254,0.000,sab
1739684213.276,-12.695,-33.203,-25.879,-2.441,0.000,sab
1739684213.279,-17.090,-28.809,-31.738,-1.953,0.000,sab
1739684213.283,-19.043,-29.785,-37.598,-15.625,0.000,sab
1739684213.287,-26.855,-40.039,-38.086,-29.785,0.000,sab
1739684213.291,-32.227,-49.316,-38.574,-32.227,0.000,sab
1739684213.295,-37.109,-49.316,-34.668,-37.109,0.000,sab
1739684213.299,-44.434,-41.992,-28.809,-45.898,0.000,sab
1739684213.303,-45.898,-41.016,-28.320,-46.875,0.000,sab
1739684213.307,-45.898,-46.875,-32.715,-42.969,0.000,sab
1739684213.311,-46.875,-48.828,-38.086,-45.410,0.000,sab
1739684213.315,-40.039,-45.898,-34.668,-45.410,0.000,sab
1739684213.318,-29.785,-47.852,-32.227,-33.203,0.000,sab
1739684213.322,-25.391,-49.805,-35.156,-20.508,0.000,sab
1739684213.326,-24.414,-47.852,-32.227,-23.438,0.000,sab
1739684213.330,-22.461,-42.480,-31.250,-29.297,0.000,sab
1739684213.334,-21.973,-45.898,-34.180,-28.809,0.000,sab
1739684213.338,-18.066,-50.293,-33.203,-22.461,0.000,sab
1739684213.342,-20.508,-44.434,-34.180,-26.367,0.000,sab
1739684213.346,-32.715,-37.109,-28.809,-39.551,0.000,sab
1739684213.350,-32.227,-43.945,-31.250,-36.621,0.000,sab
1739684213.354,-31.738,-50.293,-41.504,-36.133,0.000,sab
1739684213.357,-40.039,-42.480,-38.086,-41.992,0.000,sab
1739684213.361,-44.922,-41.016,-35.156,-43.457,0.000,sab
1739684213.365,-45.898,-43.457,-44.434,-44.922,0.000,sab
1739684213.369,-51.758,-49.805,-48.828,-44.434,0.000,sab
1739684213.373,-62.500,-50.293,-41.992,-41.992,0.000,sab
1739684213.377,-72.266,-45.898,-40.527,-35.645,0.000,sab
1739684213.381,-72.266,-53.223,-44.434,-33.691,0.000,sab
1739684213.385,-68.359,-55.664,-45.898,-36.133,0.000,sab
1739684213.389,-67.383,-42.969,-45.898,-39.062,0.000,sab
1739684213.393,-65.430,-40.527,-48.340,-46.875,0.000,sab
1739684213.397,-68.359,-47.852,-52.246,-50.293,0.000,sab
1739684213.400,-72.754,-51.270,-49.316,-47.363,0.000,sab
1739684213.404,-71.289,-51.270,-45.898,-49.316,0.000,sab
1739684213.408,-59.082,-50.781,-45.410,-49.805,0.000,sab
1739684213.412,-44.922,-54.199,-46.875,-49.316,0.000,sab
1739684213.416,-42.969,-52.734,-45.898,-46.875,0.000,sab
1739684213.420,-49.316,-48.828,-47.363,-44.922,0.000,sab
1739684213.424,-41.504,-47.363,-49.316,-34.668,0.000,sab
1739684213.428,-39.062,-45.898,-46.387,-25.391,0.000,sab
1739684213.432,-47.363,-43.945,-47.363,-26.855,0.000,sab
1739684213.436,-48.828,-37.109,-43.457,-30.762,0.000,sab
1739684213.439,-43.945,-41.016,-41.504,-34.180,0.000,sab
1739684213.443,-38.574,-41.504,-42.969,-32.715,0.000,sab
1739684213.447,-40.527,-33.691,-41.504,-33.203,0.000,sab
1739684213.451,-33.203,-29.785,-39.551,-26.367,0.000,sab
1739684213.455,-32.715,-32.715,-41.016,-25.391,0.000,sab
1739684213.459,-40.527,-35.645,-46.387,-29.297,0.000,sab
1739684213.463,-40.527,-39.551,-43.457,-29.297,0.000,sab
1739684213.467,-37.109,-47.363,-37.598,-33.203,0.000,sab
1739684213.471,-35.156,-46.387,-36.133,-30.273,0.000,sab
1739684213.475,-29.297,-38.086,-34.180,-22.461,0.000,sab
1739684213.479,-21.484,-35.156,-33.203,-18.555,0.000,sab
1739684213.482,-29.785,-38.574,-34.180,-22.949,0.000,sab
1739684213.486,-40.039,-40.527,-38.086,-24.902,0.000,sab
1739684213.490,-38.574,-45.410,-43.457,-20.996,0.000,sab
1739684213.494,-37.109,-41.992,-36.621,-26.855,0.000,sab
1739684213.498,-41.504,-41.504,-32.715,-31.250,0.000,sab
1739684213.502,-45.898,-44.434,-31.738,-30.762,0.000,sab
1739684213.506,-40.039,-40.527,-28.320,-31.250,0.000,sab
1739684213.510,-28.320,-41.992,-24.414,-26.855,0.000,sab
1739684213.514,-21.973,-42.480,-25.879,-18.066,0.000,sab
1739684213.518,-28.809,-42.480,-33.203,-20.020,0.000,sab
1739684213.521,-37.109,-45.898,-34.668,-20.020,0.000,sab
1739684213.525,-42.969,-47.363,-35.156,-20.996,0.000,sab
1739684213.529,-41.504,-43.945,-32.227,-22.461,0.000,sab
1739684213.533,-39.062,-43.457,-35.156,-16.113,0.000,sab
1739684213.537,-40.527,-39.062,-36.621,-18.555,0.000,sab
1739684213.541,-42.969,-33.691,-29.297,-25.879,0.000,sab
1739684213.545,-42.969,-34.180,-32.227,-25.391,0.000,sab
1739684213.549,-42.480,-36.621,-39.551,-21.973,0.000,sab
1739684213.553,-42.969,-39.551,-35.156,-18.066,0.000,sab
1739684213.557,-41.016,-44.922,-34.180,-16.113,0.000,sab
1739684213.561,-31.250,-43.945,-38.086,-15.625,0.000,sab
1739684213.564,-28.320,-38.086,-34.668,-16.113,0.000,sab
1739684213.568,-37.598,-39.062,-33.203,-14.648,0.000,sab
1739684213.572,-36.621,-41.016,-40.039,-14.160,0.000,sab
1739684213.576,-31.250,-41.016,-37.109,-10.742,0.000,sab
1739684213.580,-29.785,-41.016,-35.645,-14.160,0.000,sab
