timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739684951.380,4.395,-16.602,-40.039,-37.598,0.000,CFM
1739684951.384,-8.301,-22.949,-37.598,-30.762,0.000,CFM
1739684951.388,-26.855,-29.297,-35.645,-38.574,0.000,CFM
1739684951.392,-32.227,-37.598,-37.109,-38.574,0.000,CFM
1739684951.396,-33.691,-40.039,-36.621,-29.297,0.000,CFM
1739684951.400,-39.062,-31.738,-39.062,-38.574,0.000,CFM
1739684951.403,-41.992,-30.762,-38.574,-43.945,0.000,CFM
1739684951.407,-30.762,-33.203,-39.062,-35.156,0.000,CFM
1739684951.411,-21.484,-23.438,-42.480,-29.785,0.000,CFM
1739684951.415,-20.996,-17.090,-49.316,-30.762,0.000,CFM
1739684951.419,0.488,-7.812,-53.711,-22.461,0.000,CFM
1739684951.423,26.855,3.906,-54.688,-7.812,0.000,CFM
1739684951.427,23.926,3.906,-61.523,-14.648,0.000,CFM
1739684951.431,16.113,3.906,-62.012,-17.578,0.000,CFM
1739684951.435,8.301,7.324,-56.152,-22.949,0.000,CFM
1739684951.439,2.930,5.371,-49.805,-36.133,0.000,CFM
1739684951.443,0.000,-7.812,-44.434,-33.691,0.000,CFM
1739684951.446,-6.348,-20.020,-44.922,-23.438,0.000,CFM
1739684951.450,-17.090,-20.020,-46.387,-23.926,0.000,CFM
1739684951.454,-19.043,-20.996,-46.387,-33.203,0.000,CFM
1739684951.458,-17.090,-27.344,-46.875,-31.250,0.000,CFM
1739684951.462,-17.090,-27.832,-49.316,-22.461,0.000,CFM
1739684951.466,-20.508,-19.043,-40.039,-31.250,0.000,CFM
1739684951.470,-32.227,-13.672,-37.598,-42.969,0.000,CFM
1739684951.474,-39.062,-15.137,-43.945,-39.551,0.000,CFM
1739684951.478,-32.715,-13.184,-41.992,-41.992,0.000,CFM
1739684951.482,-24.902,-13.672,-42.480,-36.621,0.000,CFM
1739684951.486,-28.320,-16.113,-44.434,-25.391,0.000,CFM
1739684951.489,-30.762,-18.066,-43.457,-19.531,0.000,CFM
1739684951.493,-21.973,-16.602,-42.969,-9.277,0.000,CFM
1739684951.497,-13.184,-11.719,-41.992,-0.488,0.000,CFM
1739684951.501,-2.930,-12.207,-42.480,-3.418,0.000,CFM
1739684951.505,2.930,-20.020,-44.922,-9.766,0.000,CFM
1739684951.509,-3.418,-22.461,-43.457,-11.719,0.000,CFM
1739684951.513,-11.230,-15.625,-39.551,-8.301,0.000,CFM
1739684951.517,-13.672,-16.602,-46.875,-14.160,0.000,CFM
1739684951.521,-8.789,-20.508,-54.688,-26.855,0.000,CFM
1739684951.525,-13.184,-23.438,-54.688,-39.551,0.000,CFM
1739684951.528,-21.484,-20.020,-60.547,-56.152,0.000,CFM
1739684951.532,-19.531,-15.625,-62.012,-50.293,0.000,CFM
1739684951.536,-20.020,-19.043,-65.430,-40.039,0.000,CFM
1739684951.540,-16.602,-18.066,-60.059,-40.039,0.000,CFM
1739684951.544,-13.672,-15.137,-50.781,-38.574,0.000,CFM
1739684951.548,-13.672,-16.602,-52.734,-40.039,0.000,CFM
1739684951.552,-7.324,-25.391,-54.688,-39.551,0.000,CFM
1739684951.556,-11.719,-24.902,-52.246,-34.180,0.000,CFM
1739684951.560,-21.973,-26.367,-54.688,-33.691,0.000,CFM
1739684951.564,-20.020,-31.250,-58.105,-39.551,0.000,CFM
1739684951.568,-7.812,-23.926,-50.781,-34.180,0.000,CFM
1739684951.571,-3.418,-20.020,-43.945,-28.320,0.000,CFM
1739684951.575,1.465,-23.926,-42.480,-27.344,0.000,CFM
1739684951.579,2.441,-26.855,-36.621,-23.926,0.000,CFM
1739684951.583,2.441,-27.832,-37.109,-20.508,0.000,CFM
1739684951.587,5.371,-21.973,-40.039,-17.090,0.000,CFM
1739684951.591,4.395,-14.160,-37.598,-10.254,0.000,CFM
1739684951.595,4.883,-10.742,-40.039,5.859,0.000,CFM
1739684951.599,0.977,-11.230,-42.480,2.930,0.000,CFM
1739684951.603,-15.137,-16.602,-43.945,-7.812,0.000,CFM
1739684951.607,-29.785,-23.926,-47.852,-12.207,0.000,CFM
1739684951.610,-25.879,-29.297,-51.758,-19.531,0.000,CFM
1739684951.614,-25.879,-29.297,-48.828,-21.484,0.000,CFM
1739684951.618,-35.156,-31.738,-49.805,-25.879,0.000,CFM
1739684951.622,-40.527,-31.738,-49.316,-24.902,0.000,CFM
1739684951.626,-42.480,-24.414,-43.457,-17.090,0.000,CFM
1739684951.630,-41.504,-22.461,-48.828,-20.020,0.000,CFM
1739684951.634,-30.273,-22.461,-54.688,-20.996,0.000,CFM
1739684951.638,-21.973,-20.020,-55.176,-13.672,0.000,CFM
1739684951.642,-16.113,-21.973,-57.129,-10.742,0.000,CFM
1739684951.646,-14.648,-21.484,-52.734,-20.020,0.000,CFM
1739684951.650,-10.742,-22.949,-49.316,-24.902,0.000,CFM
1739684951.653,0.488,-24.414,-49.805,-24.414,0.000,CFM
