timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739683401.157,-35.645,-59.082,-37.598,-29.785,0.000,dhp
1739683401.161,-34.180,-60.059,-37.109,-27.344,0.000,dhp
1739683401.165,-26.855,-63.965,-35.156,-27.344,0.000,dhp
1739683401.169,-17.578,-62.500,-29.297,-26.855,0.000,dhp
1739683401.173,-9.766,-56.152,-28.320,-25.391,0.000,dhp
1739683401.176,-7.812,-54.688,-36.621,-28.809,0.000,dhp
1739683401.180,-1.465,-55.664,-38.574,-13.184,0.000,dhp
1739683401.184,-4.883,-54.199,-32.715,-12.695,0.000,dhp
1739683401.188,-5.371,-51.270,-28.809,-15.625,0.000,dhp
1739683401.192,5.371,-49.805,-27.832,-11.230,0.000,dhp
1739683401.196,6.348,-48.828,-24.902,-15.137,0.000,dhp
1739683401.200,-4.883,-45.410,-20.508,-16.602,0.000,dhp
1739683401.204,-3.418,-46.387,-20.020,-17.090,0.000,dhp
1739683401.208,3.906,-52.246,-22.461,-12.695,0.000,dhp
1739683401.212,-15.137,-52.734,-26.367,-26.855,0.000,dhp
1739683401.215,-25.391,-50.293,-26.367,-37.598,0.000,dhp
1739683401.219,-20.508,-52.734,-25.391,-29.785,0.000,dhp
1739683401.223,-22.949,-57.129,-30.273,-25.879,0.000,dhp
1739683401.227,-20.508,-59.082,-33.691,-27.832,0.000,dhp
1739683401.231,-27.344,-50.293,-27.344,-33.203,0.000,dhp
1739683401.235,-28.809,-49.316,-23.438,-27.344,0.000,dhp
1739683401.239,-21.973,-53.223,-22.949,-14.160,0.000,dhp
1739683401.243,-14.648,-55.664,-24.414,-18.066,0.000,dhp
1739683401.247,-9.277,-47.363,-29.785,-28.320,0.000,dhp
1739683401.251,-11.719,-42.480,-28.809,-27.344,0.000,dhp
1739683401.254,-1.465,-51.758,-24.902,-19.531,0.000,dhp
1739683401.258,-2.930,-52.734,-26.855,-20.996,0.000,dhp
1739683401.262,-14.648,-46.875,-34.180,-35.156,0.000,dhp
1739683401.266,-18.066,-47.363,-33.691,-34.180,0.000,dhp
1739683401.270,-17.578,-54.688,-29.785,-24.902,0.000,dhp
1739683401.274,-12.207,-58.105,-26.855,-17.578,0.000,dhp
1739683401.278,-5.859,-56.152,-22.949,-14.160,0.000,dhp
1739683401.282,-3.906,-51.270,-28.320,-22.949,0.000,dhp
1739683401.286,-14.160,-51.758,-35.156,-31.250,0.000,dhp
1739683401.290,-18.066,-48.828,-37.598,-35.156,0.000,dhp
1739683401.293,-13.184,-47.363,-36.133,-35.156,0.000,dhp
1739683401.297,-20.508,-50.781,-30.762,-28.809,0.000,dhp
1739683401.301,-14.160,-53.711,-31.250,-23.926,0.000,dhp
1739683401.305,-13.184,-48.828,-31.738,-33.691,0.000,dhp
1739683401.309,-22.461,-46.387,-34.180,-33.691,0.000,dhp
1739683401.313,-22.461,-50.293,-34.180,-16.113,0.000,dhp
1739683401.317,-22.949,-54.688,-31.738,-20.996,0.000,dhp
1739683401.321,-33.691,-53.223,-32.715,-28.809,0.000,dhp
1739683401.325,-30.273,-46.387,-33.203,-24.902,0.000,dhp
1739683401.329,-21.973,-42.969,-34.180,-27.832,0.000,dhp
1739683401.332,-19.531,-46.387,-39.062,-30.762,0.000,dhp
1739683401.336,-14.160,-46.387,-41.992,-27.344,0.000,dhp
1739683401.340,-7.324,-51.270,-46.387,-20.996,0.000,dhp
1739683401.344,-4.395,-57.617,-46.387,-31.250,0.000,dhp
1739683401.348,0.488,-58.594,-34.668,-39.062,0.000,dhp
1739683401.352,-13.184,-53.711,-27.832,-33.691,0.000,dhp
1739683401.356,-27.832,-49.805,-27.344,-38.574,0.000,dhp
1739683401.360,-17.578,-58.594,-31.250,-32.715,0.000,dhp
1739683401.364,-16.602,-66.406,-31.250,-18.066,0.000,dhp
1739683401.368,-25.391,-60.059,-34.180,-31.738,0.000,dhp
1739683401.371,-25.391,-53.223,-43.945,-35.645,0.000,dhp
1739683401.375,-19.531,-63.965,-47.852,-15.625,0.000,dhp
1739683401.379,-8.301,-56.641,-39.551,-10.254,0.000,dhp
1739683401.383,-5.859,-47.363,-36.621,-13.184,0.000,dhp
1739683401.387,-14.160,-54.688,-36.133,-17.090,0.000,dhp
1739683401.391,-18.555,-58.105,-33.203,-18.555,0.000,dhp
1739683401.395,-12.207,-56.641,-32.227,-28.320,0.000,dhp
1739683401.399,-10.254,-49.316,-35.645,-44.434,0.000,dhp
1739683401.403,-15.137,-51.270,-38.574,-39.062,0.000,dhp
1739683401.407,-16.113,-54.199,-34.180,-28.320,0.000,dhp
1739683401.411,-11.719,-54.199,-34.180,-31.250,0.000,dhp
1739683401.414,-8.301,-54.199,-38.086,-31.738,0.000,dhp
1739683401.418,-9.277,-58.105,-37.598,-17.578,0.000,dhp
1739683401.422,1.465,-56.641,-33.691,-13.672,0.000,dhp
1739683401.426,-3.418,-43.945,-29.297,-29.297,0.000,dhp
1739683401.430,-8.301,-49.316,-31.250,-24.414,0.000,dhp
1739683401.434,4.395,-55.176,-32.715,-12.695,0.000,dhp
1739683401.438,-3.418,-60.547,-28.320,-18.066,0.000,dhp
1739683401.442,-19.531,-64.453,-30.273,-27.832,0.000,dhp
1739683401.446,-15.137,-58.594,-32.715,-30.762,0.000,dhp
1739683401.450,-2.930,-56.641,-29.785,-25.879,0.000,dhp
1739683401.453,-5.859,-57.617,-32.227,-19.531,0.000,dhp
1739683401.457,0.000,-59.082,-34.668,-18.066,0.000,dhp
1739683401.461,5.859,-62.500,-35.156,-17.090,0.000,dhp
1739683401.465,0.000,-65.918,-37.109,-15.625,0.000,dhp
1739683401.469,-7.812,-62.988,-38.086,-29.785,0.000,dhp
1739683401.473,-16.113,-57.617,-41.504,-37.598,0.000,dhp
1739683401.477,-24.414,-60.059,-48.340,-37.598,0.000,dhp
1739683401.481,-23.926,-61.523,-45.410,-36.621,0.000,dhp
1739683401.485,-20.996,-63.477,-40.039,-36.133,0.000,dhp
1739683401.489,-29.297,-64.453,-38.086,-35.156,0.000,dhp
1739683401.492,-29.297,-68.359,-38.086,-27.344,0.000,dhp
1739683401.496,-19.043,-66.895,-32.715,-17.090,0.000,dhp
1739683401.500,-11.230,-61.523,-26.855,-10.742,0.000,dhp
1739683401.504,-7.324,-62.988,-25.879,-10.254,0.000,dhp
1739683401.508,-5.371,-62.500,-31.250,-16.602,0.000,dhp
1739683401.512,-8.301,-59.570,-35.156,-15.137,0.000,dhp
1739683401.516,-19.043,-52.734,-29.297,-10.254,0.000,dhp
1739683401.520,-17.090,-52.734,-26.367,-13.184,0.000,dhp
1739683401.524,-9.277,-56.641,-28.809,-23.926,0.000,dhp
1739683401.528,-11.230,-50.781,-31.250,-25.879,0.000,dhp
1739683401.531,-12.207,-44.434,-28.320,-15.625,0.000,dhp
1739683401.535,-7.812,-48.828,-26.367,-15.137,0.000,dhp
1739683401.539,-6.836,-51.758,-27.344,-12.695,0.000,dhp
1739683401.543,-11.230,-53.711,-28.320,-8.789,0.000,dhp
1739683401.547,-6.348,-59.570,-29.785,-11.719,0.000,dhp
1739683401.551,-6.836,-57.129,-34.668,-18.555,0.000,dhp
1739683401.555,-11.719,-53.711,-37.109,-20.508,0.000,dhp
1739683401.559,-13.184,-54.199,-33.691,-23.926,0.000,dhp
1739683401.563,-19.531,-50.293,-30.273,-24.902,0.000,dhp
1739683401.567,-22.461,-51.270,-29.297,-19.531,0.000,dhp
1739683401.570,-13.184,-53.223,-32.227,-18.555,0.000,dhp
1739683401.574,-8.301,-45.898,-33.691,-16.113,0.000,dhp
1739683401.578,-15.625,-47.852,-25.879,-14.160,0.000,dhp
1739683401.582,-20.508,-52.734,-21.484,-16.113,0.000,dhp
1739683401.586,-17.578,-53.711,-25.391,-10.254,0.000,dhp
1739683401.590,-9.766,-53.223,-28.809,-7.324,0.000,dhp
1739683401.594,-9.277,-53.711,-26.855,-11.230,0.000,dhp
1739683401.598,-18.066,-61.035,-23.926,0.000,0.000,dhp
1739683401.602,-19.043,-62.012,-19.043,0.977,0.000,dhp
1739683401.606,-24.902,-55.664,-12.207,-16.602,0.000,dhp
1739683401.609,-24.902,-54.688,-13.184,-16.113,0.000,dhp
1739683401.613,-10.742,-57.129,-15.137,-7.812,0.000,dhp
1739683401.617,-5.371,-58.105,-22.461,-10.254,0.000,dhp
1739683401.621,-4.883,-57.129,-31.738,-16.113,0.000,dhp
1739683401.625,4.883,-51.758,-26.855,-9.277,0.000,dhp
1739683401.629,16.113,-53.711,-24.414,2.930,0.000,dhp
1739683401.633,7.324,-55.664,-30.762,-1.953,0.000,dhp
1739683401.637,3.418,-54.199,-31.738,-13.184,0.000,dhp
1739683401.641,11.230,-59.082,-32.715,-17.090,0.000,dhp
1739683401.645,8.301,-61.035,-32.715,-14.160,0.000,dhp
1739683401.649,9.277,-52.246,-24.902,-13.672,0.000,dhp
1739683401.652,3.906,-48.828,-24.414,-17.090,0.000,dhp
1739683401.656,-3.418,-54.688,-26.855,-26.367,0.000,dhp
1739683401.660,-2.441,-57.617,-27.832,-23.438,0.000,dhp
1739683401.664,-11.230,-55.176,-25.391,-25.879,0.000,dhp
1739683401.668,-28.809,-56.641,-22.949,-33.203,0.000,dhp
1739683401.672,-36.133,-59.082,-24.902,-29.297,0.000,dhp
1739683401.676,-33.691,-61.035,-30.762,-24.414,0.000,dhp
1739683401.680,-31.250,-58.594,-31.738,-32.227,0.000,dhp
1739683401.684,-29.297,-56.641,-27.832,-41.504,0.000,dhp
1739683401.688,-29.297,-57.129,-31.738,-34.668,0.000,dhp
1739683401.691,-31.250,-62.500,-38.086,-29.297,0.000,dhp
1739683401.695,-31.738,-63.477,-39.551,-35.645,0.000,dhp
1739683401.699,-29.297,-58.594,-37.109,-39.062,0.000,dhp
1739683401.703,-25.391,-58.105,-38.086,-30.273,0.000,dhp
1739683401.707,-27.832,-53.711,-43.945,-28.809,0.000,dhp
1739683401.711,-35.156,-43.945,-46.387,-41.016,0.000,dhp
1739683401.715,-23.438,-45.898,-47.363,-45.898,0.000,dhp
1739683401.719,-27.344,-50.781,-51.270,-48.340,0.000,dhp
1739683401.723,-26.855,-47.852,-49.805,-43.945,0.000,dhp
1739683401.727,-14.160,-47.852,-38.574,-30.762,0.000,dhp
1739683401.730,-24.902,-55.176,-34.180,-27.344,0.000,dhp
1739683401.734,-29.785,-60.059,-37.109,-26.855,0.000,dhp
