timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1739685122.956,-51.270,-32.227,-39.062,-33.203,0.000,CFM
1739685122.960,-56.152,-31.250,-39.062,-30.273,0.000,CFM
1739685122.964,-61.523,-33.203,-41.992,-33.203,0.000,CFM
1739685122.968,-66.895,-33.203,-40.039,-38.574,0.000,CFM
1739685122.972,-71.289,-34.668,-38.574,-42.969,0.000,CFM
1739685122.975,-71.777,-38.574,-38.574,-41.504,0.000,CFM
1739685122.979,-67.383,-39.062,-36.133,-31.250,0.000,CFM
1739685122.983,-62.012,-34.668,-33.203,-31.250,0.000,CFM
1739685122.987,-60.059,-30.762,-34.180,-34.668,0.000,CFM
1739685122.991,-56.152,-27.832,-37.598,-27.832,0.000,CFM
1739685122.995,-52.246,-27.832,-37.109,-28.320,0.000,CFM
1739685122.999,-62.988,-28.320,-40.039,-35.645,0.000,CFM
1739685123.003,-62.012,-25.879,-41.504,-30.273,0.000,CFM
1739685123.007,-53.223,-28.320,-42.480,-25.879,0.000,CFM
1739685123.011,-52.246,-29.785,-41.016,-26.855,0.000,CFM
1739685123.015,-52.246,-31.738,-40.527,-28.809,0.000,CFM
1739685123.018,-52.734,-26.855,-44.434,-32.227,0.000,CFM
1739685123.022,-55.176,-24.902,-45.898,-28.809,0.000,CFM
1739685123.026,-59.082,-32.715,-48.828,-31.250,0.000,CFM
1739685123.030,-62.988,-36.621,-49.316,-46.875,0.000,CFM
1739685123.034,-65.430,-38.086,-50.781,-52.734,0.000,CFM
1739685123.038,-62.500,-38.574,-49.805,-44.922,0.000,CFM
1739685123.042,-57.129,-36.621,-41.016,-38.574,0.000,CFM
1739685123.046,-55.176,-39.062,-41.504,-36.621,0.000,CFM
1739685123.050,-51.270,-35.156,-40.527,-33.691,0.000,CFM
1739685123.054,-42.969,-31.738,-36.621,-34.668,0.000,CFM
1739685123.058,-41.504,-32.227,-39.551,-36.621,0.000,CFM
1739685123.061,-36.133,-30.273,-41.016,-36.621,0.000,CFM
1739685123.065,-31.738,-34.180,-41.504,-35.645,0.000,CFM
1739685123.069,-26.855,-38.086,-41.992,-33.203,0.000,CFM
1739685123.073,-24.414,-38.086,-42.969,-39.062,0.000,CFM
1739685123.077,-25.391,-40.527,-43.945,-41.016,0.000,CFM
1739685123.081,-27.344,-42.480,-43.945,-36.621,0.000,CFM
1739685123.085,-29.297,-43.457,-43.945,-43.945,0.000,CFM
1739685123.089,-22.949,-38.574,-38.574,-43.457,0.000,CFM
1739685123.093,-18.066,-37.598,-34.180,-39.062,0.000,CFM
1739685123.097,-18.066,-41.504,-33.691,-34.668,0.000,CFM
1739685123.100,-16.602,-39.551,-36.133,-38.086,0.000,CFM
1739685123.104,-14.648,-39.062,-39.551,-42.969,0.000,CFM
1739685123.108,-5.371,-35.645,-40.527,-40.039,0.000,CFM
1739685123.112,1.465,-34.668,-40.039,-34.668,0.000,CFM
1739685123.116,3.418,-36.133,-41.016,-28.809,0.000,CFM
1739685123.120,5.859,-33.203,-46.387,-32.715,0.000,CFM
1739685123.124,6.348,-33.691,-44.434,-32.715,0.000,CFM
1739685123.128,14.160,-40.527,-47.363,-32.227,0.000,CFM
1739685123.132,15.625,-42.969,-48.828,-32.227,0.000,CFM
1739685123.136,16.602,-35.645,-40.039,-33.691,0.000,CFM
1739685123.139,19.531,-32.715,-42.969,-39.062,0.000,CFM
1739685123.143,18.066,-34.668,-44.922,-40.527,0.000,CFM
1739685123.147,12.207,-32.715,-44.434,-42.480,0.000,CFM
1739685123.151,8.301,-29.297,-42.969,-41.992,0.000,CFM
1739685123.155,5.371,-32.715,-41.504,-35.156,0.000,CFM
1739685123.159,0.977,-38.574,-47.363,-33.691,0.000,CFM
1739685123.163,-4.883,-44.922,-47.852,-31.250,0.000,CFM
1739685123.167,-8.301,-45.898,-45.410,-31.250,0.000,CFM
1739685123.171,-4.395,-36.621,-37.598,-24.902,0.000,CFM
1739685123.175,-10.254,-40.039,-36.133,-25.391,0.000,CFM
1739685123.179,-26.367,-40.039,-40.527,-35.645,0.000,CFM
1739685123.182,-35.645,-37.598,-40.039,-40.039,0.000,CFM
1739685123.186,-36.133,-42.480,-38.086,-36.133,0.000,CFM
1739685123.190,-36.621,-40.527,-39.062,-25.391,0.000,CFM
1739685123.194,-33.691,-37.109,-37.109,-24.414,0.000,CFM
1739685123.198,-27.344,-31.250,-35.156,-26.367,0.000,CFM
1739685123.202,-27.832,-32.715,-37.598,-23.438,0.000,CFM
1739685123.206,-37.109,-36.133,-40.039,-28.809,0.000,CFM
1739685123.210,-49.805,-35.156,-37.598,-28.809,0.000,CFM
1739685123.214,-51.270,-31.250,-33.691,-28.320,0.000,CFM
1739685123.218,-51.270,-32.715,-33.691,-29.785,0.000,CFM
1739685123.222,-57.617,-37.598,-39.062,-25.391,0.000,CFM
1739685123.225,-64.941,-31.250,-37.109,-29.297,0.000,CFM
1739685123.229,-69.824,-27.832,-29.785,-30.762,0.000,CFM
1739685123.233,-72.266,-29.297,-31.250,-32.715,0.000,CFM
1739685123.237,-76.172,-28.809,-35.645,-40.039,0.000,CFM
1739685123.241,-75.684,-29.785,-37.598,-39.062,0.000,CFM
1739685123.245,-77.148,-31.250,-44.922,-38.574,0.000,CFM
1739685123.249,-82.031,-30.762,-45.898,-38.574,0.000,CFM
1739685123.253,-86.914,-29.785,-37.109,-44.922,0.000,CFM
1739685123.257,-90.820,-31.738,-37.109,-40.527,0.000,CFM
1739685123.261,-88.867,-36.621,-38.574,-35.645,0.000,CFM
1739685123.264,-86.914,-40.039,-36.621,-33.691,0.000,CFM
1739685123.268,-91.797,-33.203,-34.180,-34.180,0.000,CFM
1739685123.272,-91.797,-27.832,-32.227,-33.691,0.000,CFM
1739685123.276,-88.379,-31.250,-33.691,-29.785,0.000,CFM
1739685123.280,-88.867,-37.598,-37.598,-28.809,0.000,CFM
1739685123.284,-85.938,-36.621,-34.180,-23.926,0.000,CFM
1739685123.288,-80.078,-31.738,-32.227,-26.367,0.000,CFM
1739685123.292,-82.520,-34.668,-34.668,-27.832,0.000,CFM
1739685123.296,-87.891,-41.992,-37.109,-23.438,0.000,CFM
1739685123.300,-95.703,-42.969,-38.086,-26.855,0.000,CFM
1739685123.304,-92.773,-43.457,-33.691,-31.250,0.000,CFM
1739685123.307,-88.867,-47.363,-33.691,-30.273,0.000,CFM
1739685123.311,-90.332,-49.805,-36.621,-23.926,0.000,CFM
1739685123.315,-90.332,-46.387,-34.668,-29.785,0.000,CFM
1739685123.319,-85.449,-43.945,-36.621,-30.273,0.000,CFM
1739685123.323,-80.566,-44.434,-41.016,-24.414,0.000,CFM
1739685123.327,-75.195,-37.598,-35.645,-22.949,0.000,CFM
1739685123.331,-69.336,-35.645,-31.250,-22.461,0.000,CFM
1739685123.335,-60.059,-38.086,-31.250,-23.438,0.000,CFM
1739685123.339,-57.617,-39.062,-34.180,-27.344,0.000,CFM
1739685123.343,-62.988,-45.898,-41.992,-29.297,0.000,CFM
1739685123.347,-65.430,-42.480,-38.574,-26.367,0.000,CFM
1739685123.350,-68.359,-39.062,-35.156,-26.367,0.000,CFM
1739685123.354,-70.312,-41.016,-40.527,-27.344,0.000,CFM
1739685123.358,-74.707,-38.574,-38.574,-38.086,0.000,CFM
1739685123.362,-72.266,-36.621,-32.227,-44.922,0.000,CFM
1739685123.366,-71.289,-36.133,-32.715,-40.527,0.000,CFM
1739685123.370,-70.312,-38.574,-35.645,-36.621,0.000,CFM
1739685123.374,-67.383,-38.086,-30.762,-34.668,0.000,CFM
1739685123.378,-68.359,-37.598,-28.320,-32.715,0.000,CFM
1739685123.382,-70.312,-38.086,-34.668,-33.203,0.000,CFM
1739685123.386,-73.242,-38.574,-39.551,-35.645,0.000,CFM
1739685123.389,-72.266,-38.086,-42.480,-41.504,0.000,CFM
1739685123.393,-74.707,-38.574,-42.969,-44.434,0.000,CFM
1739685123.397,-76.660,-37.109,-41.504,-43.457,0.000,CFM
1739685123.401,-77.637,-38.086,-40.527,-39.551,0.000,CFM
1739685123.405,-76.660,-30.273,-34.180,-40.039,0.000,CFM
1739685123.409,-74.707,-29.785,-37.109,-41.016,0.000,CFM
1739685123.413,-76.660,-36.133,-43.945,-44.922,0.000,CFM
1739685123.417,-74.219,-38.574,-45.898,-40.527,0.000,CFM
1739685123.421,-68.359,-39.062,-41.504,-37.109,0.000,CFM
1739685123.425,-69.336,-37.109,-34.668,-37.598,0.000,CFM
1739685123.429,-68.848,-36.621,-39.062,-37.109,0.000,CFM
1739685123.432,-70.801,-36.621,-43.945,-45.898,0.000,CFM
1739685123.436,-69.336,-32.715,-46.875,-41.992,0.000,CFM
1739685123.440,-63.477,-26.367,-46.875,-37.598,0.000,CFM
1739685123.444,-67.871,-26.855,-45.410,-39.551,0.000,CFM
1739685123.448,-63.965,-27.344,-47.852,-37.109,0.000,CFM
1739685123.452,-54.688,-26.855,-49.316,-33.691,0.000,CFM
1739685123.456,-51.758,-30.273,-54.199,-30.762,0.000,CFM
1739685123.460,-53.223,-31.250,-54.688,-31.738,0.000,CFM
1739685123.464,-65.918,-25.391,-51.758,-39.551,0.000,CFM
1739685123.468,-64.941,-22.949,-52.246,-44.922,0.000,CFM
1739685123.472,-60.059,-20.996,-52.246,-42.480,0.000,CFM
1739685123.475,-65.918,-23.926,-51.758,-41.992,0.000,CFM
1739685123.479,-56.152,-28.320,-49.805,-38.086,0.000,CFM
1739685123.483,-50.781,-27.832,-51.270,-41.016,0.000,CFM
1739685123.487,-60.547,-33.203,-56.152,-42.969,0.000,CFM
1739685123.491,-62.012,-37.598,-56.641,-42.480,0.000,CFM
1739685123.495,-54.688,-33.203,-51.758,-41.992,0.000,CFM
1739685123.499,-55.664,-28.809,-47.852,-40.527,0.000,CFM
1739685123.503,-65.430,-31.250,-49.316,-42.480,0.000,CFM
1739685123.507,-66.406,-27.832,-54.688,-39.551,0.000,CFM
1739685123.511,-73.242,-22.461,-52.734,-38.086,0.000,CFM
1739685123.514,-76.660,-26.367,-52.246,-32.715,0.000,CFM
1739685123.518,-70.801,-25.879,-49.316,-29.297,0.000,CFM
1739685123.522,-73.242,-21.973,-49.316,-26.367,0.000,CFM
1739685123.526,-71.289,-22.949,-47.852,-21.484,0.000,CFM
1739685123.530,-60.547,-20.996,-44.922,-21.973,0.000,CFM
1739685123.534,-54.688,-17.090,-44.922,-14.648,0.000,CFM
1739685123.538,-51.270,-19.531,-45.898,-15.625,0.000,CFM
1739685123.542,-55.176,-26.855,-47.363,-24.414,0.000,CFM
1739685123.546,-59.082,-24.902,-49.316,-26.855,0.000,CFM
1739685123.550,-48.340,-21.484,-50.293,-19.531,0.000,CFM
1739685123.553,-49.805,-21.973,-42.480,-18.066,0.000,CFM
1739685123.557,-54.688,-22.461,-42.480,-27.344,0.000,CFM
1739685123.561,-61.523,-25.391,-47.852,-31.738,0.000,CFM
1739685123.565,-65.430,-25.391,-48.828,-40.527,0.000,CFM
1739685123.569,-62.012,-24.902,-47.363,-42.969,0.000,CFM
1739685123.573,-62.988,-27.344,-48.340,-40.039,0.000,CFM
1739685123.577,-64.941,-25.879,-51.270,-38.574,0.000,CFM
1739685123.581,-69.824,-23.438,-50.293,-25.879,0.000,CFM
1739685123.585,-72.266,-25.879,-46.875,-16.113,0.000,CFM
1739685123.589,-70.312,-28.809,-46.387,-11.230,0.000,CFM
1739685123.593,-76.172,-29.297,-48.340,-8.301,0.000,CFM
1739685123.596,-83.984,-30.762,-46.387,-7.812,0.000,CFM
1739685123.600,-85.449,-24.414,-42.480,-15.625,0.000,CFM
1739685123.604,-88.867,-27.832,-48.340,-21.484,0.000,CFM
1739685123.608,-90.332,-34.668,-53.223,-22.949,0.000,CFM
1739685123.612,-83.008,-27.832,-49.805,-21.973,0.000,CFM
1739685123.616,-79.102,-21.484,-45.898,-21.973,0.000,CFM
1739685123.620,-77.148,-20.020,-44.922,-20.020,0.000,CFM
1739685123.624,-71.289,-20.996,-46.387,-18.555,0.000,CFM
1739685123.628,-69.336,-19.043,-46.387,-23.926,0.000,CFM
